param_index	reaction_id	source	prior	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	gen28	gen29	gen30	gen31	gen32
102	r_0087	OpenKineticsPredictor	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	126.9476	259.71988	291.79481	285.97291	319.63547	346.16588	414.96072	440.32688	478.33429	526.06967	534.45616
103	r_0087_REV	OpenKineticsPredictor	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	24.930717	24.86443	24.633514	26.429573	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759	58.957759
104	r_0088	brenda	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
105	r_0088_REV	brenda	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
106	r_0089	brenda	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
107	r_0089_REV	brenda	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
108	r_0090_EXP_1	brenda	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53
109	r_0090_EXP_2	brenda	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53
110	r_0091_EXP_1	custom	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
111	r_0091_EXP_2	custom	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10
112	r_0092_EXP_1	brenda	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38	38
113	r_0092_EXP_2	brenda	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33	153833.33
114	r_0093	brenda	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
115	r_0095_EXP_1	custom	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
116	r_0095_EXP_2	custom	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145
117	r_0095_EXP_3	custom	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62	62
118	r_0096	custom	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3	18.3
119	r_0097_EXP_1	brenda	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
120	r_0097_EXP_2	brenda	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
121	r_0099	OpenKineticsPredictor	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	15.704237	34.604202	32.204804	27.610497
122	r_0099_REV	OpenKineticsPredictor	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459	14.505459
123	r_0100	brenda	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
124	r_0101	brenda	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
125	r_0102	brenda	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
126	r_0103	brenda	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000
127	r_0103_REV	brenda	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000
128	r_0104	brenda	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000
129	r_0104_REV	brenda	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000	5000000
130	r_0105	brenda	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
131	r_0106	brenda	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
132	r_0107	brenda	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8	14.8
133	r_0108	brenda	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1	30.1
134	r_0109	brenda	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23	1.23
135	r_0111	brenda	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26	7.26
136	r_0112_EXP_1	custom	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4
137	r_0112_EXP_2	custom	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4
138	r_0113	custom	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4
139	r_0114	custom	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4	62.4
140	r_0115	brenda	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7	7.7
141	r_0116_EXP_1	brenda	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04
142	r_0116_EXP_2	brenda	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04
143	r_0116_EXP_3	brenda	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04
144	r_0116_EXP_4	brenda	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04	929.04
145	r_0117	brenda	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422
146	r_0117_REV	brenda	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422	1.422
147	r_0118	brenda	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55	1.55
148	r_0119	brenda	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8	2.8
149	r_0120	brenda	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53	1.53
150	r_0121	brenda	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59
151	r_0122	brenda	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59
152	r_0123	brenda	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78
153	r_0124	brenda	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59
154	r_0125	brenda	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59	8.59
155	r_0126	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
156	r_0126_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
157	r_0127_EXP_1	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
158	r_0127_EXP_2	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
159	r_0128	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
160	r_0128_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
161	r_0129	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
162	r_0130	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
163	r_0130_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
164	r_0131	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
165	r_0131_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
166	r_0132_EXP_1	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
167	r_0132_EXP_2	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
168	r_0132_REV_EXP_1	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
169	r_0132_REV_EXP_2	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
170	r_0133	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
171	r_0133_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
172	r_0134	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
173	r_0134_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
174	r_0135	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
175	r_0135_REV	brenda	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393	10326.393
176	r_0137	OpenKineticsPredictor	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	100.91631	129.09336	121.32709	106.95173	101.33691	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291	56.77291
177	r_0137_REV	OpenKineticsPredictor	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	45.594356	24.915753	20.034104	19.552075	19.314926	16.17368	17.541455	18.099512	17.273604	16.499295	13.965848	13.068832	11.369898	10.3996	9.4404565	9.1730718	8.8288973	8.2230121	8.6595277
178	r_0138	brenda	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5
179	r_0139_EXP_1	brenda	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33
180	r_0139_EXP_2	brenda	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33	9.33
181	r_0140	brenda	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5
182	r_0142	brenda	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5	25.5
183	r_0143	brenda	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833	474.89833
184	r_0144	OpenKineticsPredictor	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	10.835096	6.3446945	13.332039	11.330271	11.762659	10.911881	10.765908	6.3446945	6.3446945	6.3446945	6.3446945	6.3446945	11.226754	6.3446945	10.786967	13.570013
185	r_0145	brenda	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7	1.7
186	r_0146	brenda	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
187	r_0146_REV	brenda	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
188	r_0147	brenda	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600	4600
189	r_0148_EXP_1	brenda	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5
190	r_0148_EXP_2	brenda	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5	879.5
191	r_0149	brenda	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117
192	r_0150	brenda	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117
193	r_0150_REV	brenda	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117
194	r_0151	brenda	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
195	r_0152	brenda	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5	7.5
196	r_0152_REV	brenda	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9	2.9
197	r_0153	brenda	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5	5.5
198	r_0154	brenda	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4	4.4
