param_index	reaction_id	source	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72	sample73	sample74	sample75	sample76	sample77	sample78	sample79	sample80	sample81	sample82	sample83	sample84	sample85	sample86	sample87	sample88	sample89	sample90	sample91	sample92	sample93	sample94	sample95	sample96	sample97	sample98	sample99	sample100	sample101	sample102	sample103	sample104	sample105	sample106	sample107	sample108	sample109	sample110	sample111	sample112	sample113	sample114	sample115	sample116	sample117	sample118	sample119	sample120	sample121	sample122	sample123	sample124	sample125	sample126	sample127	sample128	sample129	sample130	sample131	sample132	sample133	sample134	sample135	sample136	sample137	sample138	sample139	sample140	sample141	sample142	sample143	sample144	sample145	sample146	sample147	sample148	sample149	sample150	sample151	sample152	sample153	sample154	sample155	sample156	sample157	sample158	sample159	sample160	sample161	sample162	sample163	sample164	sample165	sample166	sample167	sample168	sample169	sample170	sample171
2533	r_2648_REV	brenda	1.2717325	965.72375	51.966292	136.83059	198.42256	2.3807704	153.37957	3.7918021	95.868503	9.1376681	56.049152	3.6001847	4.9663622	2.2739989	148.34756	572.23322	344.32286	271.94224	452.90482	1.1420016	2090.6399	139.58753	103.47009	117.55828	14.127024	0.36630675	0.21162759	34.714492	14.55426	16.224705	1.6388855	0.48829646	777.88018	0.54530411	2.4541137	416.73467	0.32776638	19.948961	100.23992	2.4037341	14.957973	0.47689037	2.9280317	0.24801898	30.44896	0.23281047	68.118159	0.019523872	4.1763707	36.366051	8.0562973	0.26732537	0.3906245	0.70573854	35.690337	3.7640896	24.468238	192.42605	0.064552499	106.40024	3.2850149	59.366688	2.8346482	103.35393	28.96864	350.42403	8.0437607	112.84928	0.17288106	102.07021	73.443095	11.294352	4.3337104	0.36692343	799.50051	21.109765	1.2922381	81.222763	79.454723	0.11745118	0.026348405	186.34708	0.97729336	0.026701744	0.42274148	42.966949	398.99229	46.2125	9.3103622	31.40766	0.70972814	18.800528	0.27863741	5.7856318	105.7839	188.80493	19.525046	56.487118	27.178086	0.37569358	14.990976	5.3845117	0.44947162	1.6568108	3.9172922	4.3855255	67.559391	9.4634227	1.0008461	0.039986831	8.3300784	46.733093	0.40766577	0.34066719	3.9404621	0.053052224	15.154712	40.620067	517.98022	179.55921	776.50465	1.4211952	47.42196	253.51264	32.93141	117.01862	55.421418	209.74715	23.954738	18.483536	30.85202	0.86063737	0.056798894	5.1441168	24.212714	0.10670701	10.776337	208.13969	4.299865	9.7761895	13.156231	108.15703	2.4861616	5.7559751	0.78481078	14.313272	1.2494221	1.8767615	252.18798	158.66536	19.040736	22.191476	2136.6073	0.50519542	0.38013063	4.4007382	9.3921745	0.44438733	303.66707	0.21841675	0.5497436	18.448332	68.715743	4.9636669	80.368656	4.9395839	2.738047	42.524281	19.263402	0.18961064	2885.4366
2534	r_2649	brenda	93.935058	2.4852534	55.248864	29.007459	72.556808	2.7222465	0.18655096	0.33386924	305.88028	55.741524	0.1077579	0.84610575	20.515766	1.157786	4.0009162	19.431439	6.0459008	84.262704	6.7667153	971.40723	48.156156	21.858207	34.912663	73.112622	48.036102	19.04807	2139.6341	640.94873	5.0693057	0.72715961	447.17129	66.778171	0.25021484	2.8695211	11.216346	39.081251	7.4789129	4.3395807	0.10337897	74.749281	0.34146618	3069.5776	1.1519673	98.931209	1.2826289	182.30631	38.049332	1273.4656	4.352073	92.007348	8.684506	18.746377	923.80132	3.6025723	7.7216976	0.39751523	4.0958398	86.844074	237.77856	21.843185	76.132609	2.7141438	0.18236447	13.463688	271.91261	0.21326753	0.55746984	0.12729868	3.52221	29.296709	6.3066833	22.503991	6.2737318	6.5415387	1.6757897	1.6372286	27.21702	0.18964292	1.3225627	23.695741	2.5789348	156.15861	921.38946	84.16725	2.5892411	0.26702264	0.57022059	32.169768	39.730427	47.210568	59.94258	0.40877576	4.6555768	76.710145	0.75029507	36.129113	0.1514317	2.4729058	0.16463855	2.2848049	1.9209435	121.89855	188.07943	412.88426	25.748542	0.092514732	18.348628	338.03632	5.9384192	27.007992	172.46033	23.649273	39.652074	1.5205497	37.913993	37.202076	4.1532415	10.537835	198.26688	2.1909895	22.393447	530.05625	3.2253263	0.16196983	0.99243138	0.39819289	35.674697	5.4510216	1.6454053	6.4838605	49.565888	88.951574	252.11863	133.48015	9.8847135	146.59959	1365.4224	18.36832	1.8433886	39.342407	2.833461	64.439133	20.184348	148.17229	5.5863385	13.634143	0.72899849	644.66037	56.125981	2.1143385	1.1608917	118.3999	0.31042985	6.4502765	15.248077	45.122938	2.2398763	0.59881037	3.6620369	9.4480786	24.692608	9.4383784	55.041912	1.5234881	145.62047	81.742358	18.780189	0.8079582	4.6958348	0.33053251	0.28117974
2535	r_2649_REV	brenda	1.7261493	38.242647	2.3909186	1.47107	17.678166	26.588068	18.189911	38.114881	57.417626	35.013905	419.66471	6.3143409	10.882013	7.2539105	11.452936	92.221201	73.245633	41.391112	19.42393	21.519575	396.63525	1.7888012	56.087394	17.159931	0.49568006	1.9958062	9.42624	33.210699	10.879435	26.226483	7.2351507	6.8950927	108.04666	6.7371203	0.89898738	18.016515	0.36490177	169.91089	26.871781	5.5970351	6.9205949	38.920716	120.74424	7.2582658	6.9284926	6.3972338	68.369744	5.2898686	122.52957	3.7629452	37.084699	2.1638191	36.709034	11.212992	6.2511712	8.3751829	10.64277	470.44072	1.1551906	0.20871868	3.3936201	25.653618	13.715195	374.31742	4.5647015	18.136051	122.00659	73.16696	0.18387083	26.29334	95.985512	124.54369	0.082406252	0.79647305	18.38316	87.540534	3.4297708	4.2476484	23.047681	25.562124	0.084680515	80.906197	71.065954	3.3371504	1.4693272	2.1392793	19.943417	0.65276998	5.6433515	1.3919662	12.324932	63.822292	6.2082512	1.4699473	836.1655	1288.9994	41.032065	7.9524864	25.76526	0.43774483	57.698311	7.0038962	3.5561169	6.2643337	3.7710429	87.642214	2.2227756	21.198527	0.17244707	1.6519331	6.326041	167.80318	4.9120159	13.043555	7.9704967	4.7037704	39.319286	44.824943	985.00264	55.936454	214.25397	9.2768889	77.039807	76.818948	11.073819	122.29674	20.249422	90.373913	57.554488	26.115615	58.042883	5.770523	1.6991905	3529.9349	8.8907184	5.9162056	23.69403	26.502615	6.7332044	7.1902127	19.035009	75.153518	12.701608	2189.3724	6.7268679	3.9848477	11.057927	35.418621	87.961042	54.009346	35.282078	48.472218	6.508328	0.20651044	6.0917868	0.6648609	35.056245	9.5451366	7.0212476	0.16478267	0.65607199	73.969612	18.388572	7.3341419	136.17305	18.040692	2.1733513	0.26156225	14.040037	9.694971	19.636361
2536	r_2650	brenda	0.367059	0.41343532	8.9929666	2.7753336	56.86051	52.556303	2.9892742	81.036654	2.4671712	19.960277	23.879833	6.0050998	8.1601209	3.7228854	0.1308535	99.595199	95.503316	0.91212089	2.4282007	16.716686	0.12740806	0.070135828	479.06919	0.85399839	158.86681	0.94757919	2.6986924	2.5270187	0.44901398	1.7121993	72.995572	1.4156937	3.0955637	9.4528361	3.259893	232.09857	12.134316	7.2908541	6.8521655	132.02057	15.510651	23.052655	0.56508942	73.258506	0.96978611	1.2542908	18.683957	56.221781	60.992446	264.89419	2.1219324	0.66873844	9.1611846	36.396182	0.13725108	52.65934	10.706735	403.90407	16.056773	6.2532141	4.401395	0.27309104	14.999497	119.82031	196.86372	15.230821	0.94065489	5.2570547	613.97378	25.20951	67.38622	1.9218882	844.13357	3.7901721	0.95925183	206.42138	2.2337875	5.9136756	111.84673	2.4425171	3260.4369	818.28053	1.4108906	7.6891139	14.028109	3.3620939	2.2586771	20.988648	13.560596	187.54684	8.1465725	18.028975	15.669578	11.785986	18.406284	19.70298	39.26448	42.590687	4.7847824	595.32694	0.97987426	65.452234	6.7910388	80.885006	19.47398	3.9691627	1.5237895	1.6428091	291.17558	2.6193221	12.337712	0.1506833	3.7370787	7.1179489	35.293633	57.01616	2.5897322	4.824592	26.091034	117.76224	3.5743153	117.45399	2.2290013	1.4297923	6.6755768	2.5205043	19.609705	5.0953316	32.128738	2.4255393	0.39260501	13.185643	196.40509	48.854848	11.629574	8.7243545	5.423578	26.031839	13.629473	13.272272	23.000036	4.5737255	15.226441	80.750967	106.43546	13.514917	96.536612	592.51339	0.70169244	77.566927	3.2580053	1.2154767	1.2502138	291.91549	1.1669575	1.1441836	14.589343	20.376063	0.24097111	494.4827	18.637673	2.5758074	224.77423	78.450343	5.4754254	6.4648796	2.8479899	3.4193483	243.4504	5.9074456	2.2865135
2537	r_2650_REV	brenda	45.029584	29.036805	25.63939	17.955359	89.980317	40.914998	0.78794511	3.0590051	165.30383	17.974462	0.55386455	12.436588	2.7428411	20.42832	1.5464522	1.4590771	3.4504174	5.4904785	5.3538771	4.6129936	0.96991998	0.74244994	7.0356639	17.71038	8.842249	6.6069783	0.095569319	152.51369	504.31433	33.238138	8.0074477	64.575549	6.1007433	2.9948184	13.517346	24.224024	54.224295	36.421458	0.097975098	18.846335	13.647636	0.18804537	105.257	0.42979657	4.7958269	66.792804	15.527692	0.57283706	25.579893	6.3288566	8.705496	11.483614	0.67885124	4.1744385	1.9177831	2.350435	8.7590184	1.5862445	6.7346079	15.461976	4.6217553	12.006825	0.63170082	0.47160326	77.348181	0.2662638	1.823882	0.092825625	12.792838	102.16916	0.096370077	19.35836	4.665998	18.035269	58.387075	34.701467	2.8674177	1.2636312	21.181569	22.936428	19.431822	67.927937	1.6124764	2.1846727	2.0331604	16.850634	6.3265108	39.377311	12.374991	2.2826752	2.4712213	1.1155191	36.093955	16.530234	0.20026568	16.406734	0.62930847	4.7380455	30.043347	21.116095	44.687277	35.368844	3.0648924	16.756046	2.366037	0.804341	5.1562635	56.076174	38.294517	364.92673	3.3287981	11.391629	3.1450776	19.464999	27.035283	2.4975464	50.590527	1.8910949	27.801748	3.6058183	0.83873597	5.2518929	0.83704026	1043.3728	12.949853	148.84632	1.6640223	1.0558038	1.1460523	5.2473857	19.933628	1.6728425	34.544607	37.481821	25.290684	4.0483922	2.6926225	3.3659421	7.7340807	2.7409925	4.789996	5.2070939	4.3173722	66.236772	37.881626	2.4273511	48.383748	11.961556	7.7257397	1.7416884	22.808655	36.780561	0.46266895	32.388159	1.0363646	37.807508	40.903804	62.754873	0.17626188	2.7584223	190.17411	25.399966	25.345583	8.3904447	40.264408	10.121951	2.3491404	1.2013429	146.87773	38.597535	0.29935078
2538	r_2651	brenda	144.31854	636.20916	42.452107	47.144082	33.481949	1.1903892	5.4819247	6.8887547	277.03199	0.38942957	2.1156707	0.58699234	84.090835	2.9026292	25.197092	0.41420319	0.11950769	4.424259	2.2306756	95.067096	270.98764	39.870033	0.67456114	20.038768	12.92086	130.99621	106.23829	393.05279	0.20672362	91.501499	1.310347	45.025312	0.41815541	86.024412	44.061082	0.25979251	54.533418	35.453368	1.9329136	0.65023055	2.094984	358.9708	54.347361	11.941757	0.27836168	32.217748	0.25650557	21.616833	208.36316	1.3589027	13.876733	244.2175	363.97779	24.484197	38.31735	9.5075431	56.820413	0.14224889	4.4312815	75.270815	201.34084	69.896941	1.3991269	0.15398655	5.5117525	5.2121758	39.659343	3.0459188	153.15286	214.38435	2.0382803	362.42185	248.23513	22.750728	0.25796261	47.016034	89.451418	17.560581	2.1457329	1688.1123	211.76907	1.0731669	319.79476	64.551605	239.50493	2.0237538	1.843953	15.937245	0.45417379	2.4146961	16.790533	10.836956	10000	18.867278	0.75175282	12.603767	11.623691	0.84234382	0.79757246	24.465017	41.885794	1.8861197	112.41303	1.5861344	36.821397	50.452982	37.875273	6.5879533	26.25576	100.54524	1.3679244	471.76596	60.637134	12.672315	4.468304	45.907295	15.077562	3.1080297	3.5958095	0.080384774	18.23479	0.4461119	33.812438	14.277936	5.2319266	305.80896	48.092546	8.0802125	1.7870601	85.62811	190.51121	51.204482	114.75744	87.515904	254.39711	146.35163	24.281406	0.97936839	0.50703041	67.545092	16.851292	1.5231479	3.8041768	91.200133	2.1358596	28.038692	17.073105	1.2128788	2.9964904	2.1425671	108.11269	99.527506	2.1164131	19.290087	548.54625	298.12602	6.1318834	7.6859285	0.30648672	110.83829	63.887013	18.807664	2.0498258	0.97685908	2.6607013	60.726807	481.08947	14.728045	19.608324	5.4309134	3.3612467
2539	r_2651_REV	brenda	4.6174545	2.4984954	15.976174	4.3134768	9.3484178	85.931561	15.994805	0.056219734	0.74877421	0.43405545	0.64986059	20.246449	4.9985028	18.921951	29.069992	0.38902853	0.45030389	3.5517911	0.3080355	4.7196822	1.9417714	79.680455	57.087787	10.656306	4.8963458	4.3608765	4.7260587	0.37774653	50.462898	21.498614	53.455145	0.13879483	0.044100326	17.249753	7.6414467	25.656929	17.15264	4824.3117	0.051294321	14.974788	30.906304	7.4784866	96.196794	162.12847	1.1482198	0.10678339	4.6757539	30.14785	152.48262	9.1687949	15.557602	2.4155264	2.9765549	19.758956	51.784387	0.068007001	4.4483188	0.070573934	2.8470539	38.161031	0.31946632	0.42985262	0.021950237	0.12362241	12.671417	0.26579986	12.483892	0.048388146	3.3829921	1.4187656	0.39727327	154.97545	0.17886154	2.1312045	0.35560342	11.606426	1.5945692	113.31832	10.330333	1.4432683	1.8167974	11.400801	38.705305	2.6651276	1.9441726	51.343389	0.22766564	4.7301775	7.8000244	4.2519162	5.2494477	0.078368922	1.2895617	16.55755	0.86165829	8.5972082	0.024347382	18.421049	6.6033423	2.9225067	9.7029994	27.597344	0.85687361	87.015074	10.760604	0.16419808	29.858122	66.235798	5.5458517	0.25105726	114.16051	5.8005529	3.751786	24.821335	5.5161557	28.633556	419.19388	0.45899925	40.106426	1.8102408	0.6936339	52.877185	0.42324834	8.4637236	21.972837	4.5622125	7.2821871	0.24518964	0.10096172	0.7415454	16.364094	17.605408	11.689986	6.6827337	2.6302601	4.888768	1.9399646	0.2306184	23.199485	2.1184696	0.74702556	7.7658635	4.8643404	96.347347	12.307576	1.6638532	0.10190637	187.11764	16.482107	0.10110062	19.372175	59.749113	0.039818958	10.241298	0.58807027	11.570386	3.087614	0.7276655	1.139869	5.2668501	2.7647282	1315.6478	3.3747218	5.0768609	15.054181	2.8060051	3.0619265	120.80915	11.61621	22.949838	0.1877099
2540	r_2652	brenda	24.112187	10.705469	9.351258	2.9901799	238.49666	56.268197	85.388867	5.3206829	134.84526	0.9207305	1.8991531	98.836981	41.038827	24.2727	9.7085467	7.8590587	28.600566	1.0812209	1.9004349	1.4045329	1.5779199	2.8364191	491.95714	1.3624646	0.276987	4.9439005	26.010287	109.3495	8.0968417	53.959628	12.92588	0.49537091	9.464376	3.2502521	27.556388	1.3584889	38.446003	66.896982	120.15597	2.8937931	59.290292	2.5375926	694.05054	4.0897079	1.5104391	0.13914474	2.402077	3.3252375	2.7028602	9.454914	46.256966	3.2591541	23.237028	4.005381	1.0862217	6.528568	15.727278	7.1020338	7.2888887	7.5611919	8.9297078	10.525376	1.1233275	20.801339	8.6579879	257.45183	101.57578	218.45765	33.628119	57.677121	14.426118	221.58272	45.282059	14.09642	0.6360836	55.061108	5.0857718	29.84694	8.7415389	18.6377	213.4357	4040.7131	30.985137	3.5400957	5.3602005	525.66652	2.2053401	1.7814295	1.0039127	6.3367825	4.6269558	8.0523113	21.242664	2.0309373	0.660828	5.0257095	4.7441593	21.081217	41.723077	29.536437	88.454859	9.0245688	17.652577	19.147108	4.5875869	2.6825528	8.5395494	13.962183	5.3975824	0.4885645	7.9662799	3.3022849	15.464177	5.9784916	5.1086519	1.3319095	60.886167	1.4773324	17.920684	130.76205	4.0131306	6.2795526	5.2447741	2125.3327	64.466239	7.0326243	4.1980116	0.99161689	4.9564166	0.99796011	4.7363956	1.6170179	29.215086	1.6702644	15.740663	17.081581	28.68729	3.6317116	46.339749	13.88887	11.743438	2.0569828	7.5815534	1.5489082	1162.5631	20.212746	6.7938524	6.2992495	0.38196877	6.1494026	91.273433	197.21868	8.8678395	17.549817	19.590626	40.312857	14.424797	5.7566319	0.16123036	10.972862	38.903249	33.116438	188.80875	20.504511	1.0677398	1.0472627	19.682747	33.657981	69.661805	10.654345	21.668998
2541	r_2652_REV	brenda	177.49615	108.88706	2.3309553	14.19984	17.68529	15.395501	16.371268	4.8811662	11.293542	4.516468	0.62683202	70.009112	97.031616	10.727192	15.992879	111.92828	263.60958	2599.5763	24.451726	201.55146	96.10433	0.54286829	0.74218034	397.81489	2.6313217	239.92542	875.49598	15.626848	4.7915981	3.7079147	5.1345102	562.85796	84.69137	107.04031	163.9573	16.49333	227.33141	13.018659	0.37666229	7.3770226	14.010776	838.98325	12.335463	15.682151	13.059264	968.72181	5.6296759	630.96665	11.60681	94.674281	280.56488	706.2548	135.99325	414.97842	4.2728914	11.724399	9.0909681	20.425256	168.42453	2.2991566	38.773851	192.38789	40.197927	55.172181	128.17196	0.9696287	32.938586	0.36968436	4.3232125	14.878896	396.70294	88.577141	3.2692153	105.45753	48.576703	1.3102294	94.657991	3.7009161	6.1249338	46.66141	10.554119	0.49232604	227.56476	143.62663	2.3043938	1.6740939	15.683095	2.4173553	1.3880526	54.57133	3052.6538	3.0634273	110.15102	1.1017815	0.16244086	38.270322	11.677998	14.881707	37.519726	2.1661269	137.54976	51.525372	8.38307	267.11199	171.00524	0.14584699	1.6321695	27.099142	11.003624	1172.5546	216.62407	182.871	119.45135	44.685528	37.341106	238.77239	2.9285596	1.4735204	68.243638	160.27355	38.87645	32.80143	0.27675255	52.678398	3.3193307	139.73219	0.48460842	17.280312	48.535745	3.1918286	179.04844	621.51233	106.99236	350.6629	11.180661	19.845444	7.9889851	42.097229	77.15975	19.501523	4.9340929	2471.9766	337.83517	71.047059	364.83284	32.313887	11.928785	71.422384	2546.1769	9.2626645	2.8462024	1073.0479	7.1009972	3.6252655	212.62093	83.476839	5.213612	22.797256	34.208078	1.0766006	2.7397846	30.456407	139.62678	51.171982	218.89548	5.4043404	287.52005	4.9289245	31.553668	71.906125	1.0010959
2542	r_2653	brenda	31.90058	97.619557	187.89749	272.83945	46.675697	43.094399	0.21981792	5508.3582	7.244231	1.519278	2165.0129	2.0322249	112.27848	5.160262	42.940697	2487.5034	837.78444	0.0311914	10000	6.5499408	129.47617	102.6024	11.6138	0.38019578	555.33942	198.21905	1.0035093	99.232958	0.028061031	59.235098	23.526425	351.11887	10000	1.7186987	51.87492	2.9077063	3.7001859	5.8486422	2971.2319	2.5022996	3.9228975	3.3547733	6.4346223	225.54162	10000	231.01461	1.2553067	7.4350736	9.6385606	53.072051	17.108036	49.86922	1.401192	4.6983249	53.183468	3126.3532	3.7913199	10000	9.1889392	381.51542	29.334998	23.673038	2701.6636	10000	2.4651201	2769.51	6.0110493	3201.9337	4.3907048	17.388055	535.56237	1599.9709	0.59191624	7.8377707	7209.8113	88.422272	0.82306364	0.16677267	0.080840458	8.3941488	16.092498	32.374141	0.5611997	440.92307	1.7626054	6.5986442	10000	81.316226	34.362203	14.036546	3.7635557	3706.7742	1.2778508	392.06628	10000	1.1248412	1234.3107	0.36180742	13.415568	1.2384941	120.90618	5.4884284	8.0973379	0.84904745	2.9839658	2261.3163	18.847703	0.41826345	9.6517637	281.90083	0.18405462	34.27744	12.045868	31.909769	9.296651	681.73428	13.134103	3536.9232	0.92234309	356.315	8325.9227	16.98072	123.58706	28.998616	1.4277508	95.056773	105.35751	6273.8742	2418.8194	130.28397	10.870841	13.816505	555.23384	0.02696618	16.904297	13.148426	21.422832	1303.6166	6.1329905	9.2093594	67.221289	0.092853016	4.5464134	0.19244602	5.6128638	4.6756551	99.232998	1.3623665	0.14393036	10000	93.210978	752.40992	708.33888	35.466686	263.91014	84.866275	72.242978	49.858072	3386.7174	0.94074483	47.074199	8.4881524	6.5678787	0.2987712	0.1609945	2532.4401	27.610894	0.41913175	1.2125303	69.946234	2884.0585
2543	r_2653_REV	brenda	0.82588764	15.109053	2.5022346	7.1736836	120.59328	18.314085	12.286924	19.400606	7.445852	3.8874962	273.6355	15.336877	54.469467	21.528742	733.34504	3.151653	4.6704574	33.751289	15.233427	1.7827743	19.810002	599.58513	196.51815	64.758929	99.286909	86.763628	2.5040954	59.082831	10000	4.5400235	4.8583506	13.37881	53.09858	3.9105	2.0924153	9.2966253	5.3490413	34.969485	6.7236386	2.0459318	10.256721	2.1179676	17.834212	1.4042333	26.458061	41.15237	6.3663846	4.6697915	214.25524	13.867374	9.9286226	42.164312	1.7561307	1.0510026	166.45355	35.63478	79.825693	10.796085	0.91497171	6.6607908	28.610325	22.325105	51.226116	6.8128561	10.610783	4.8794626	1.7553604	8.9642237	0.78732973	9.7405358	5.6390289	1.8830909	0.21343966	2.8489789	98.79691	37.440671	8.6555949	12.255438	1.0158124	20.793478	0.35812567	42.527707	2.9956607	12.6038	29.224751	16.037574	55.794383	81.319652	0.42830368	12.428839	0.45726892	28.770227	28.4281	49.796544	613.77993	14.028787	39.072965	1.0478593	6.0513822	4.3504717	5.9796927	5.3813302	30.675081	55.520155	1.0051354	49.776862	8.6814751	15.44461	0.57256901	91.090345	142.66881	9.9128463	4.1766451	282.14623	42.973152	58.271869	7.0650814	1.4036122	17.023255	4.6241195	7.4638638	4.2122677	7.5594674	2.5642641	6.0234802	1.2215772	128.37574	3.6417091	1.6769135	2.7639194	38.082503	0.99109082	219.5843	48.212203	80.501654	42.136694	116.23721	0.97931845	11.691717	57.503521	127.42697	26.831478	0.6742756	220.8752	4.5398	15.283584	300.93715	1.5623687	2.2182335	5.2353632	8.68394	1.4241639	16.12072	5.3871758	12.664624	0.38865673	145.4025	203.81319	9.4363121	0.44584476	0.77502561	10.243097	3.3882149	1.0593865	329.18008	1.6340425	10.734485	13.502704	6.8898356	2864.5474	15.004027
2544	r_2654	brenda	9.8154161	0.059657736	59.877762	202.59952	340.00064	5.1632526	12.915824	342.50829	345.45393	3.7487914	62.562715	40.894161	7.708081	31.54543	49.328291	823.32148	321.30457	0.52744823	4779.9548	55.940178	1.0844589	2.8247399	10.321635	0.38713897	4.0790123	100.14362	7.2184911	15.910965	17.343754	0.73262494	2.7367818	13.733592	10000	7.9560689	66.441699	7.1374095	6.073161	8.2964575	2054.2524	0.22986014	12.392395	5.2854362	0.37232305	0.88916887	2555.9963	309.60823	13.695881	7.2580879	54.744361	0.15697292	0.45585083	94.469341	14.447413	32.038585	28.532707	204.09689	1.2715002	10000	791.99371	38.657778	23.192504	0.047071633	451.46968	7675.8931	5.4734021	3449.2616	0.27350411	103.47199	3.4042675	106.98995	1407.8531	0.25363306	58.886051	7.1736124	2535.531	16.540378	6.5115141	11.282116	4.3823389	11.397759	1.0190959	52.997828	5.8823822	196.52115	2.6238032	33.880293	10000	6.7939085	0.12997284	0.025761482	7.0046397	189.77094	30.731904	21.895934	81.44047	103.02841	937.93121	12.466177	0.42753667	4.1085227	0.35851431	5.9000385	50.072009	2.1138724	0.78703099	2844.5142	9.3395791	9.0248714	3.0914925	177.53145	5.848723	0.89846453	34.199228	365.30178	0.88917984	15.608014	19.495781	18.538045	103.57309	144.82694	1045.661	6.8683156	310.80398	0.44119399	22.35365	0.01	15.149443	90.359272	644.8458	146.06172	0.39852814	7.2390701	1.3337188	20.750801	51.591511	5.6540259	9.8107169	2006.4338	12.146824	3.7779674	35.127414	1.5979077	69.044294	42.694511	1.3766005	2.0028615	596.42243	27.872182	0.92617246	907.64523	0.24675303	0.20053879	5269.5157	0.21345449	36.708052	14.557071	22.920402	481.25026	312.11098	4.9244881	8.4118445	4.697669	27.280743	28.425348	0.043909183	330.49868	15.861675	12.037679	14.894246	186.92942	1962.9928
2545	r_2654_REV	brenda	1.332823	5.9832837	0.48021787	1.3092156	49.690933	1.205239	1.4570762	113.12759	43.432538	1.4203808	885.30497	3.8361863	26.712433	35.677037	2.2182897	59.954261	96.761995	7.0963442	54.033853	0.12684854	0.068246007	1.6749688	12.140484	6.1929551	159.43523	3.6349773	0.21768793	1.7803228	64.247768	137.03381	0.58768212	0.16267548	145.56486	0.38893055	0.38293884	35.829338	0.015491221	0.74001752	11.832806	3.8732716	7.7089994	0.11478103	79.885554	15.109463	37.347259	0.058050685	1.2442604	1.0402796	5231.0749	0.18045487	31.63015	0.68414865	0.5993117	0.69825388	6.480411	185.37134	14.180025	104.83117	0.06854191	0.020423198	0.4521908	7.2674873	144.29095	36.029999	0.4101472	4.8000669	379.6593	25.124674	3.9712967	18.888499	62.869946	46.276324	34.358893	0.66829173	25.785591	1.7679672	8.5287934	10.2514	13.562779	0.39477159	10.429159	85.275699	0.73755699	0.27629271	0.42873315	0.55886794	115.8304	72.99902	12.067968	3.7175594	0.27909698	322.3167	1.6532728	26.713453	5359.064	14.109932	32.114208	42.085532	8.3272813	0.85514614	39.356658	1.3516256	0.28110438	3.7758928	0.24794706	130.72247	2.27596	16.213868	9.6817831	0.11567117	1.3119326	0.73108059	0.53055204	843.82376	5.8891634	0.16427549	7.3671172	27.132644	241.07076	37.396673	8.0659089	1.0845628	66.284912	35.477744	35.853068	27.830937	4.6072992	72.010479	71.973858	37.163076	3.0783987	0.21297306	1.010266	13.596765	9.0356305	1.1242119	2.4680921	5.1710287	3.0914846	67.336701	53.113591	1.086856	0.3304019	30.231854	3.9667348	43.668076	387.79365	6.7667897	10.839831	81.788481	226.34126	36.655791	6.7584113	12.29753	64.997251	1.1868832	102.15373	471.93278	340.81708	2.1392138	0.98544499	0.73680615	0.015481166	361.23487	21.777444	3.2678614	0.39334519	41.44831	4.6796413	855.56685	4.167106
