uniprotID_S288c	GeneName_S288C	Standard _A	Standard _B	Standard _C	High_temperature_A	High_temperature_B	High_temperature_C	Low_pH_A	Low_pH_B	Low_pH_C	Osmotic_stress _A	Osmotic_stress _B	Osmotic_stress _C
P47120	YJR070C	1.98675E-06	3.17486E-06	3.46178E-06	1.46773E-06	1.02472E-06	1.52414E-06	2.18007E-06	2.12317E-06	2.99208E-06	2.53265E-06	2.03939E-06	1.2278E-06
P00498	YER055C	1.93878E-06	1.4973E-06	2.37518E-06	1.4041E-06	1.18369E-06	1.42176E-06	1.65465E-06	1.83175E-06	2.01692E-06	1.34486E-06	1.70854E-06	1.17457E-06
P37262	YCR073W-A	1.4613E-06	1.3627E-06	2.16168E-06	1.03195E-06	1.90676E-06	7.55092E-07	8.50818E-07	2.23209E-06	8.1031E-07	9.88416E-07	1.03993E-06	6.74486E-07
P50278	YNR034W	2.94945E-07	2.75044E-07	4.54352E-07	2.57924E-07	6.09952E-07	5.12568E-07	4.81726E-07	3.73104E-07	2.5921E-07	7.493E-07	1.5087E-06	1.25239E-06
Q12480	YPR004C	1.53249E-06	9.55747E-07	1.65165E-06	1.10985E-06	1.65603E-06	8.78062E-07	9.15045E-07	1.44788E-06	7.0376E-07	6.70728E-07	5.27058E-07	1.12106E-06
P20449	YOR046C	8.93102E-07	6.89731E-07	6.07327E-07	7.81002E-07	8.15316E-07	6.54932E-07	5.33269E-07	7.12837E-07	6.50022E-07	8.85486E-07	9.31633E-07	1.03546E-06
P12385	YBR143C	8.65278E-07	1.15332E-06	8.41024E-07	6.11046E-07	3.72245E-07	4.47112E-07	1.03867E-06	8.33928E-07	6.14093E-07	7.2475E-07	1.26953E-06	1.05385E-06
P14306	YLR178C	3.73749E-06	3.48531E-06	2.96048E-06	4.97426E-06	4.56831E-06	4.09818E-06	5.15694E-06	5.70889E-06	5.62871E-06	2.19019E-06	1.45394E-06	1.20693E-06
P07277	YMR208W	1.02225E-06	7.89473E-07	1.25235E-06	4.67118E-07	1.47905E-06	1.12091E-06	7.37035E-07	4.26349E-07	1.06345E-06	4.47413E-07	3.51577E-07	6.1931E-07
P35732	YKL054C	3.02014E-07	2.81636E-07	4.23421E-07	3.94906E-07	2.75709E-07	4.95169E-07	3.25591E-07	3.60439E-07	3.96875E-07	2.52964E-07	6.30722E-07	4.55495E-07
P05755	YBR189W	1.48386E-06	2.93633E-06	1.00905E-06	5.98995E-06	2.87453E-06	3.45266E-06	5.5606E-06	3.0347E-06	2.76728E-06	2.12982E-06	1.75081E-06	1.86013E-06
0	0	5.60606E-06	8.2855E-06	3.81223E-06	1.11055E-05	1.15934E-05	9.74244E-06	9.15624E-06	7.09163E-06	4.92684E-06	4.69559E-06	4.94031E-06	2.14293E-06
P36148	YKR067W	5.28805E-07	3.45006E-07	3.03787E-07	8.84972E-07	4.82748E-07	8.8248E-07	3.2209E-07	4.22071E-07	6.2224E-07	1.02168E-07	3.5443E-08	8.92309E-08
P38988	YDL198C	2.25834E-06	2.10597E-06	1.53572E-06	1.66837E-06	1.74168E-06	2.09196E-06	1.37554E-06	2.41341E-06	1.98473E-06	8.35011E-07	1.12441E-06	9.33381E-07
P13298	YML106W	1.56883E-06	2.79976E-06	1.69082E-06	2.17433E-06	2.74084E-06	3.29208E-06	1.79269E-06	2.39634E-06	3.63812E-06	2.51473E-06	2.19114E-06	2.1963E-06
Q05016	YMR226C	1.53759E-06	2.14398E-06	3.17136E-06	1.3446E-06	5.73082E-07	1.68598E-06	1.96216E-06	2.5302E-06	2.02055E-06	3.46925E-06	2.02607E-06	3.80997E-06
P20606	YPL218W	3.96356E-06	3.061E-06	3.19047E-06	2.87046E-06	2.99658E-06	3.59925E-06	2.85768E-06	2.61993E-06	4.12328E-06	2.74937E-06	3.49286E-06	2.89946E-06
P40850	YNL085W	3.09873E-07	2.33353E-07	2.54442E-07	3.87317E-07	2.28442E-07	4.10279E-07	3.19334E-07	1.56054E-07	3.28835E-07	4.32125E-07	2.73074E-07	3.77406E-07
P38624	YJL001W	2.69317E-06	3.03256E-06	3.50484E-06	7.76484E-07	1.55128E-06	1.86327E-06	3.716E-06	3.57886E-06	1.91136E-06	2.72383E-06	1.91658E-06	2.37892E-06
P22336	YAR007C	3.98133E-07	1.00012E-06	4.79197E-07	2.72027E-07	6.43304E-07	1.78234E-07	4.29214E-07	8.56011E-07	7.21378E-07	2.60552E-07	5.24615E-07	6.90202E-07
P25293	YKR048C	9.32661E-07	8.69733E-07	6.34228E-07	8.15596E-07	1.02809E-06	1.23486E-06	9.61135E-07	8.9887E-07	1.17156E-06	7.8119E-07	9.92439E-07	1.13592E-06
Q06494	YPR127W	1.26327E-06	1.17803E-06	1.22786E-06	2.11412E-06	2.5087E-06	1.97987E-06	1.98131E-06	1.67871E-06	1.84841E-06	1.27765E-06	1.11325E-06	3.04681E-07
P01120	YNL098C	1.13927E-06	1.88041E-06	1.83596E-06	9.96273E-07	2.46472E-06	1.54693E-06	1.22821E-06	1.35967E-06	1.23985E-06	7.45578E-07	7.84434E-07	1.24617E-06
P01119	YOR101W	5.40088E-08	0	3.67377E-08	0	4.93046E-08	5.92209E-08	3.89225E-08	4.31073E-08	4.74652E-08	4.52371E-08	4.75947E-08	3.9489E-08
P38075	YBR035C	1.97978E-06	1.8462E-06	2.01305E-06	2.58872E-06	2.23807E-06	3.24597E-06	3.38269E-06	2.79686E-06	3.07958E-06	2.47951E-06	2.16046E-06	2.98589E-06
Q12074	YPR069C	1.64086E-06	2.54757E-06	2.13539E-06	1.43491E-06	1.49795E-06	1.79922E-06	2.26404E-06	1.30967E-06	2.40091E-06	1.96443E-06	1.74603E-06	1.4494E-06
P32179	YOL064C	2.60168E-06	1.85686E-06	1.7692E-06	1.49488E-06	6.88891E-07	8.27441E-07	1.43564E-06	1.5893E-06	1.50234E-06	1.43182E-06	8.51116E-07	7.06521E-07
P32368	YKL212W	3.96089E-07	1.50801E-07	7.25565E-07	5.17917E-07	2.11008E-07	4.34314E-07	2.85576E-07	2.4701E-07	3.481E-07	1.35449E-07	2.72723E-07	3.58805E-07
P10963	YKR097W	1.24926E-07	1.84635E-07	4.08371E-07	1.28627E-06	9.12745E-07	1.80119E-06	1.55366E-08	1.71955E-08	5.73694E-08	2.00872E-06	2.67241E-06	1.90449E-06
P15424	YDR194C	8.47615E-07	4.98725E-07	5.01452E-07	2.44381E-07	1.33308E-07	3.06427E-07	2.57877E-07	5.88568E-07	3.89248E-07	3.70978E-07	3.90312E-07	3.9123E-07
P02294	YBL002W	4.80691E-06	4.48258E-06	6.73926E-06	4.20356E-06	4.38824E-06	6.52694E-06	4.29168E-06	6.79077E-06	5.23129E-06	3.14581E-06	1.72947E-06	4.35443E-06
P38911	YML074C	4.48084E-07	5.59465E-07	5.22155E-07	3.91841E-07	5.47691E-07	4.91327E-07	4.32554E-07	9.16396E-07	2.75511E-07	6.43148E-07	2.76264E-07	6.95573E-07
Q06205	YLR449W	2.14202E-07	1.99749E-07	2.30858E-07	2.96875E-07	3.37032E-08	3.72249E-07	2.44766E-07	5.18555E-07	1.8825E-07	1.79414E-07	1.88765E-07	1.56696E-07
P32521	YIR006C	9.91432E-08	1.38243E-07	1.81613E-07	3.25633E-07	2.43809E-07	2.92843E-07	7.14811E-08	9.79905E-08	6.8078E-08	4.84593E-08	1.17739E-08	4.23232E-08
P22146	YMR307W	4.71142E-07	3.43278E-07	6.60537E-07	6.16054E-07	4.30107E-07	5.1661E-07	3.39688E-07	2.19443E-07	3.23516E-07	2.30285E-07	8.55996E-07	7.10572E-07
P09457	YDR298C	2.22434E-06	2.56859E-06	1.51259E-06	1.1351E-06	1.58657E-06	9.95776E-07	1.98592E-06	2.65464E-06	2.42071E-06	2.78579E-06	3.46945E-06	2.88003E-06
Q12250	YDL147W	5.30328E-07	6.32956E-07	8.16952E-07	8.8752E-07	6.19635E-07	1.11286E-06	6.06E-07	3.16142E-07	8.91945E-07	5.68518E-07	7.40696E-07	7.42438E-07
Q04062	YDR427W	8.28135E-07	9.56303E-07	1.16104E-06	4.22604E-07	1.13043E-06	9.08056E-07	7.39372E-07	8.18508E-07	1.28818E-06	8.58947E-07	1.2917E-06	7.50181E-07
Q03161	YMR099C	1.60563E-06	2.49287E-06	2.08954E-06	1.69543E-06	2.80513E-06	2.51645E-06	2.21543E-06	2.13367E-06	2.34935E-06	1.92225E-06	1.41495E-06	9.4852E-07
P53849	YNL255C	2.92937E-06	2.73172E-06	2.54955E-06	2.56168E-06	2.67423E-06	2.39902E-06	4.04191E-06	2.99248E-06	3.29498E-06	3.88872E-06	4.09138E-06	5.65455E-06
Q06103	YPR108W	8.91252E-07	1.00357E-06	4.89429E-07	1.11399E-06	8.13626E-07	1.18004E-06	4.05444E-07	5.74457E-07	7.83269E-07	4.71014E-07	9.48376E-07	9.31889E-07
(P0CX52-P0CX51)	YDL083C YMR143W	5.17327E-06	3.04388E-06	4.24787E-06	5.46261E-06	1.55707E-06	1.87023E-06	6.20992E-06	5.90182E-06	3.6715E-06	3.49918E-06	3.68154E-06	5.40915E-06
P32263	YER023W	1.70562E-06	2.2734E-06	9.3664E-07	1.80102E-06	2.59239E-06	8.81341E-07	7.75914E-07	1.64383E-06	9.45791E-07	6.73233E-07	9.48376E-07	7.87258E-07
Q10740	YNL045W	4.35537E-07	3.27986E-07	4.93104E-07	6.34115E-07	5.68304E-07	4.77569E-07	3.14018E-07	3.47627E-07	4.62189E-07	6.98137E-07	5.48596E-07	5.30456E-07
P31383	YAL016W	5.74441E-07	4.43633E-07	3.90632E-07	4.16019E-07	4.34296E-07	6.29878E-07	2.76987E-07	1.2519E-07	3.37629E-07	5.69542E-07	5.06223E-07	5.7941E-07
Q08971	YPL225W	4.0411E-06	4.66652E-06	5.66559E-06	2.0622E-06	4.56831E-06	6.62562E-06	4.35657E-06	4.82286E-06	5.31038E-06	5.06113E-06	6.30317E-06	4.42026E-06
Q02046	YKR080W	1.72058E-06	1.07305E-06	1.61326E-06	1.00626E-06	1.85929E-06	1.26174E-06	1.71046E-06	1.3733E-06	1.78992E-06	1.44114E-06	7.92297E-07	1.25866E-06
P21524	YER070W	2.78116E-07	2.59351E-07	2.28366E-07	1.96401E-07	3.06573E-07	3.04956E-07	2.00519E-07	1.7926E-07	3.49356E-07	2.81282E-07	1.5464E-07	1.64296E-07
Q12154	YDL100C	7.64879E-07	9.12897E-07	1.37248E-06	8.56072E-07	1.58179E-06	1.32924E-06	7.05811E-07	1.38297E-06	1.52277E-06	4.78491E-07	6.74045E-07	1.0708E-06
P22147	YGL173C	1.94222E-07	6.86388E-08	1.51814E-07	1.4581E-07	8.59998E-08	1.27914E-07	1.6096E-07	7.51905E-08	8.27913E-08	1.39659E-07	1.96736E-07	1.63313E-07
P38081	YBR056W	8.39505E-07	6.48338E-07	9.04782E-07	1.01224E-06	1.21464E-06	1.08964E-06	1.09043E-06	6.70058E-07	7.37792E-07	2.74424E-07	4.9477E-07	1.05801E-07
(P0CX24-P0CX23)	YOR312C YMR242C	2.25834E-06	2.69537E-06	1.96553E-06	4.47375E-06	2.63865E-06	3.16934E-06	3.11603E-06	2.85679E-06	2.5402E-06	4.28502E-06	2.54714E-06	1.65205E-06
P29704	YHR190W	5.32241E-07	3.70697E-07	6.92649E-07	5.95698E-07	6.21871E-07	3.04956E-07	4.91139E-07	3.17282E-07	7.41342E-07	2.32948E-07	2.45088E-07	2.90797E-07
P32602	YBL050W	1.33235E-06	9.70761E-07	1.35474E-06	1.74214E-06	9.50331E-07	1.14146E-06	1.98048E-06	1.31686E-06	1.17092E-06	8.71933E-07	1.17412E-06	1.7251E-06
P40413	YJR064W	8.26788E-07	3.4035E-07	7.52779E-07	7.23011E-07	7.54777E-07	6.3427E-07	5.03589E-07	3.72838E-07	3.20756E-07	5.85031E-07	6.15521E-07	7.0451E-07
P11353	YDR044W	8.64222E-07	6.01916E-07	1.93761E-07	7.55747E-07	2.60117E-07	1.63257E-07	3.25591E-07	3.60439E-07	5.67263E-07	2.38658E-07	3.97959E-07	6.32205E-07
P38795	YHR074W	5.63604E-07	3.6771E-07	3.23779E-07	5.74097E-07	4.34662E-07	5.22081E-07	1.33974E-07	6.54712E-08	4.18444E-07	3.30275E-07	2.80612E-07	2.88454E-07
P35691	YKL056C	1.90175E-06	3.03902E-06	2.74426E-06	2.22667E-06	2.97507E-06	2.08528E-06	1.83584E-06	2.60112E-06	2.86406E-06	3.38016E-06	3.55632E-06	2.95214E-06
P39986	YEL031W	7.93429E-08	3.26512E-08	1.3825E-07	2.10446E-07	2.19692E-07	1.16485E-07	5.72056E-08	1.46061E-08	2.11495E-07	1.70284E-07	2.47028E-07	1.23166E-07
P10614	YHR007C	5.13082E-07	3.73837E-07	5.21705E-07	1.83184E-07	1.91233E-07	2.29693E-07	2.15873E-07	1.67196E-07	1.16158E-07	1.75457E-07	1.16475E-07	9.66877E-08
P38328	YBR234C	1.06424E-06	8.01437E-07	1.20491E-06	1.12376E-06	1.17313E-06	1.16695E-06	4.84138E-07	6.85956E-07	1.78992E-06	5.62436E-07	9.37855E-07	7.78524E-07
P00729	YMR297W	7.62578E-07	5.88929E-07	7.15014E-07	3.4846E-07	3.63769E-07	2.28313E-07	4.55334E-07	5.04069E-07	4.48208E-07	2.49277E-07	3.51154E-07	4.61991E-07
Q04013	YMR241W	6.92148E-07	1.36966E-06	1.42759E-06	1.2844E-06	6.31864E-07	1.01616E-06	6.68159E-07	9.46688E-07	6.08289E-07	5.79738E-07	1.04524E-06	8.67662E-07
P50085	YGR231C	1.21068E-06	1.129E-06	8.23289E-07	1.58306E-06	8.63552E-07	1.32752E-06	1.08092E-06	9.66318E-07	1.064E-06	7.92313E-07	8.33605E-07	1.32428E-06
P14843	YDR035W	1.12943E-06	1.5054E-06	1.09777E-06	7.97587E-07	8.32629E-07	4.08309E-07	1.16391E-06	9.01464E-07	8.01563E-07	4.45801E-07	3.28151E-07	2.72402E-07
P32379	YGR253C	2.39899E-06	1.49614E-06	1.93106E-06	1.09621E-06	1.46466E-06	4.53183E-07	1.72964E-06	1.91477E-06	1.74604E-06	2.00937E-06	2.11409E-06	2.78137E-06
P53852	YNL247W	3.61366E-07	1.11104E-07	1.55049E-07	3.81577E-07	1.08765E-07	1.86727E-07	2.10399E-07	2.88428E-07	1.49661E-07	3.6548E-07	3.84527E-07	2.13475E-07
Q12189	YOR095C	2.42882E-06	2.68105E-06	2.27733E-06	2.12396E-06	2.21728E-06	1.03938E-06	2.07287E-06	2.29474E-06	1.76776E-06	2.40811E-06	3.85601E-06	2.44983E-06
P38295	YBR177C	8.22683E-07	1.09654E-06	1.07062E-06	2.37193E-07	3.53921E-07	2.97414E-07	7.16219E-07	6.56632E-07	8.73026E-07	3.24724E-07	2.39027E-07	4.85997E-07
P53172	YGL056C	6.41159E-07	3.77249E-07	8.34392E-07	6.77018E-07	5.85316E-07	7.03035E-07	4.62269E-07	3.22891E-07	1.85778E-07	1.16823E-06	5.65017E-07	4.69027E-07
P38250	YBR086C	1.18437E-07	1.10446E-07	3.27072E-07	3.14139E-07	4.39083E-07	3.93896E-07	1.14332E-07	9.4532E-08	2.20877E-07	6.94047E-08	1.39745E-07	1.83853E-07
P53235	YGR054W	2.94945E-07	2.75044E-07	2.56702E-07	4.93599E-07	2.01101E-07	2.41546E-07	3.37031E-07	2.35413E-07	3.31756E-07	3.91537E-07	4.97416E-07	3.41958E-07
P05373	YGL040C	8.08291E-07	9.6471E-07	1.05189E-06	9.0466E-07	9.44407E-07	1.13435E-06	4.35257E-07	6.45144E-07	1.12584E-06	1.073E-06	7.12302E-07	7.56776E-07
P20081	YNL135C	7.43587E-06	4.37517E-06	7.22744E-06	7.85175E-06	3.19894E-06	8.15348E-06	4.32941E-06	4.79279E-06	6.53495E-06	2.93504E-06	6.55281E-06	5.43957E-06
P43588	YFR004W	9.65812E-07	2.04026E-06	8.40584E-07	8.44586E-07	1.12845E-06	7.90956E-07	1.57744E-06	1.47525E-06	1.08635E-06	1.28211E-06	1.34893E-06	1.11976E-06
Q99287	YOR165W	2.7869E-07	1.51658E-07	2.34679E-07	1.90416E-07	3.15049E-07	6.30022E-07	1.56994E-07	5.73011E-08	3.66225E-07	2.33428E-07	2.45594E-07	2.52456E-07
P23639	YML092C	2.11549E-06	1.59309E-06	1.43857E-06	1.49393E-06	1.55956E-06	1.4636E-06	9.62366E-07	2.03884E-06	1.50137E-06	8.35011E-07	2.66464E-06	1.86865E-06
Q07505	YDL086W	1.83749E-06	1.71351E-06	1.00905E-06	1.01386E-06	1.35462E-06	1.62706E-06	1.06985E-06	9.25368E-07	1.94993E-06	7.25281E-07	1.30764E-06	8.48121E-07
P53303	YGR211W	7.29914E-07	5.4967E-07	4.00831E-07	7.70738E-07	8.04601E-07	9.66422E-07	5.26261E-07	7.03469E-07	5.18025E-07	7.38224E-07	5.1944E-07	2.51625E-07
Q12068	YOL151W	2.66493E-07	1.29857E-07	1.8122E-07	2.33043E-07	2.43282E-07	2.92211E-07	5.8277E-07	8.25703E-07	1.35944E-06	5.41843E-06	4.89414E-06	4.39271E-06
Q05905	YLR301W	2.65572E-06	2.93152E-06	1.49562E-06	1.92331E-06	1.6214E-06	2.91202E-06	1.00053E-06	1.41761E-06	1.21958E-06	6.07364E-07	1.56517E-06	1.01516E-06
P32573	YNL202W	1.33235E-06	1.85778E-06	1.12194E-06	2.40211E-06	2.50764E-06	1.80909E-06	1.18954E-06	1.59009E-06	1.17092E-06	1.97521E-06	1.17412E-06	1.45736E-06
P07172	YIL116W	1.51483E-06	3.25845E-07	7.20697E-07	5.84768E-07	7.81311E-07	5.47636E-07	9.22666E-07	1.02142E-06	7.52159E-07	4.18325E-07	1.55496E-06	4.89176E-07
P38694	YHR039C	3.75617E-07	2.04404E-07	3.163E-07	1.9168E-07	1.39997E-07	3.21803E-07	1.58036E-07	7.723E-08	4.08779E-07	1.83595E-07	1.93163E-07	1.60347E-07
P07703	YPR110C	1.59892E-06	5.81909E-07	1.0873E-06	5.45688E-07	7.62727E-07	4.78711E-07	7.70976E-07	8.53495E-07	9.39772E-07	1.10912E-06	9.42341E-07	9.68671E-07
P36114	YKR018C	2.42781E-07	2.264E-07	1.65096E-07	4.06302E-07	2.21635E-07	5.09459E-07	1.30735E-07	1.01256E-07	2.73082E-07	1.51878E-07	1.59794E-07	1.77602E-07
P32771	YDL168W	8.52306E-07	7.948E-07	5.79585E-07	7.45327E-07	7.78073E-07	9.3456E-07	6.14504E-07	6.80276E-07	9.27553E-07	8.84017E-07	1.12307E-06	1.10355E-06
Q06142	YLR347C	1.37702E-07	3.29032E-07	1.25376E-07	2.06353E-07	2.15419E-07	1.50991E-07	9.9282E-08	1.09908E-07	2.56804E-07	2.44751E-07	4.28726E-07	2.13759E-07
P40093	YER156C	1.67017E-06	1.28985E-06	7.59567E-07	9.76777E-07	5.95046E-07	5.00041E-07	9.97254E-07	3.63985E-07	9.81647E-07	9.35572E-07	1.21891E-06	1.01183E-06
P48015	YDR019C	1.20377E-06	9.29655E-07	6.77925E-07	7.04009E-07	7.3494E-07	5.15134E-07	8.67906E-07	5.02053E-07	8.76134E-07	3.93497E-07	4.14005E-07	3.4367E-07
P08067	YEL024W	1.69928E-06	2.02812E-06	1.15554E-06	1.90188E-06	8.106E-07	1.86327E-06	1.22516E-06	2.14958E-06	2.85797E-06	1.82165E-06	1.11843E-06	1.59098E-06
P38687	YPL243W	5.2232E-07	1.60589E-07	9.71566E-07	4.56759E-07	3.8506E-07	1.19143E-07	3.76587E-07	1.9646E-07	3.70693E-07	7.28385E-07	2.16911E-07	5.46136E-07
P36017	YOR089C	9.2202E-07	2.10597E-06	8.96176E-07	8.0629E-07	1.20308E-06	1.44505E-06	1.27219E-06	4.64334E-07	1.98473E-06	7.72277E-07	8.83226E-08	1.29079E-06
P36018	YKR014C	4.89227E-07	1.77101E-06	7.53637E-07	6.78048E-07	1.01173E-06	8.50199E-07	7.99043E-07	3.90481E-07	9.73983E-07	1.59071E-06	6.83291E-07	5.67208E-07
P39926	YMR183C	1.0241E-06	4.99026E-07	6.96411E-07	6.68873E-07	1.19656E-06	5.86776E-07	3.85825E-07	6.10494E-07	6.72207E-07	6.40657E-07	6.74045E-07	5.59532E-07
P32867	YPL232W	3.47013E-07	1.69093E-07	2.35976E-07	3.03457E-07	5.02077E-07	1.98827E-07	2.50193E-07	2.76972E-07	3.0497E-07	5.00741E-08	5.26838E-08	4.37336E-08
(P0CX85-P0CX84)	YDL136W YDL191W	2.94786E-06	4.71072E-06	3.43516E-06	2.57785E-06	1.88278E-06	2.26145E-06	6.4464E-06	4.99282E-06	2.5907E-06	3.30591E-06	2.59778E-06	2.15645E-06
P38616	YNL160W	1.46378E-06	9.12897E-07	6.65704E-07	1.28005E-06	1.58179E-06	1.07342E-06	8.74019E-07	1.16833E-06	6.72207E-07	1.01537E-06	1.06829E-06	7.16131E-07
P40364	YJL066C	1.31787E-06	2.35189E-06	1.14699E-06	2.20549E-06	2.30239E-06	2.76545E-06	1.50591E-06	1.34626E-06	8.6503E-07	8.24428E-07	8.67394E-07	1.52793E-06
Q03862	YDR101C	2.50141E-07	3.12319E-07	2.91491E-07	2.18744E-07	2.28354E-07	2.74281E-07	2.41471E-07	2.67316E-07	2.94338E-07	2.09516E-07	5.64827E-07	4.68869E-07
P32471	YAL003W	2.88398E-06	1.26737E-06	1.58373E-06	5.24641E-07	2.86189E-07	6.57843E-07	2.07932E-06	2.30187E-06	3.06046E-06	1.95071E-06	1.19767E-06	4.03746E-06
P39966	YER089C	6.34811E-07	3.45452E-07	2.51911E-07	2.26645E-07	2.36602E-07	1.79311E-07	3.57608E-07	2.95676E-07	4.35901E-07	1.36971E-07	7.53025E-08	1.89595E-07
P34221	YBL056W	2.55639E-07	2.38391E-07	1.7384E-07	3.19528E-07	1.47249E-07	1.76864E-07	6.07681E-08	1.28741E-07	3.21121E-07	1.35102E-07	2.2528E-07	2.67295E-07
P04037	YGL187C	3.67209E-06	1.99828E-06	1.95105E-06	2.50898E-06	2.61921E-06	3.14599E-06	1.54498E-06	2.93091E-06	2.52149E-06	1.79485E-06	3.236E-06	4.75455E-06
P25613	YCR010C	5.71916E-07	1.75838E-07	2.45389E-07	1.83168E-06	1.91215E-06	1.20012E-06	2.60173E-07	2.8802E-07	3.17135E-07	5.20716E-08	5.47853E-08	4.54778E-08
P32907	YNR002C	3.62906E-07	0	5.59044E-07	7.18911E-07	7.50497E-07	6.30673E-07	5.92726E-07	8.78547E-07	7.22495E-07	0	0	0
P25375	YCL057W	3.19861E-07	2.33054E-07	2.69349E-07	2.18547E-07	1.70399E-07	4.72108E-08	2.85576E-07	3.16142E-07	1.64041E-07	5.52354E-07	4.21476E-07	5.54509E-07
P51996	YGL210W	1.61432E-06	1.12435E-06	5.73627E-07	1.4117E-06	1.10069E-06	1.77012E-06	3.8374E-07	1.28849E-06	1.41874E-06	1.00988E-06	1.82076E-06	8.82006E-07
P38555	YER031C	1.19706E-06	1.11629E-06	5.69515E-07	1.79384E-06	1.0928E-06	1.31258E-06	3.8099E-07	9.55441E-07	1.05202E-06	1.34245E-06	1.41241E-06	8.75683E-07
Q12305	YOR285W	2.55116E-06	2.37903E-06	3.68138E-06	2.98704E-06	3.11827E-06	2.79737E-06	4.71305E-06	3.48936E-06	1.56862E-06	4.53442E-06	4.77073E-06	4.78195E-06
P36049	YKL172W	2.96051E-07	9.10221E-08	6.10619E-07	3.70041E-07	5.17219E-07	7.95111E-07	7.81739E-07	3.37744E-07	9.52892E-07	4.74551E-07	1.13104E-06	6.56873E-07
P38230	YBR046C	1.07446E-06	1.77344E-06	1.96822E-06	5.48305E-07	5.72395E-07	6.87516E-07	2.34964E-06	2.03233E-06	9.4428E-07	7.03163E-07	9.46861E-07	9.73318E-07
Q04067	YDR429C	1.82676E-06	1.70351E-06	5.85401E-07	7.52806E-07	5.49826E-07	4.16689E-07	1.31708E-06	1.76058E-06	1.60544E-06	1.53008E-06	1.30001E-06	1.07915E-06
P25451	YER094C	2.90653E-06	2.71042E-06	2.82506E-06	8.38E-07	1.2504E-06	1.50188E-06	2.09558E-06	1.46374E-06	1.61171E-06	1.96596E-06	4.26445E-06	2.56739E-06
(P0CX49-P0CX50)	YOL120C YNL301C	2.14286E-06	1.49247E-06	1.45719E-06	9.7918E-07	1.46106E-06	1.22779E-06	2.44863E-06	1.71034E-06	9.84061E-07	1.79485E-06	1.41039E-06	1.56757E-06
Q12265	YOL061W	4.45773E-07	3.10473E-07	1.04511E-06	6.17822E-07	5.2084E-07	3.65067E-07	3.21398E-07	1.85917E-07	5.01407E-07	5.91759E-07	3.92834E-07	5.16827E-07
Q04178	YDR399W	1.62603E-06	1.51632E-06	1.10573E-06	1.42194E-06	1.48441E-06	1.78295E-06	2.24358E-06	6.78165E-07	2.26485E-06	1.36195E-06	1.07022E-06	6.21554E-07
P47165	YJR133W	0	2.85653E-07	6.86776E-08	2.67872E-07	9.21974E-08	3.35883E-07	4.22658E-07	4.67896E-07	5.15193E-07	0	8.90003E-08	7.388E-08
P15873	YBR088C	9.47898E-07	1.18352E-06	1.36784E-06	1.75899E-06	1.83627E-06	2.20558E-06	1.45025E-06	1.93859E-06	1.42755E-06	2.03436E-06	1.11843E-06	6.93416E-07
P27692	YML010W	1.31575E-07	1.57037E-07	1.71229E-07	2.20195E-07	1.90369E-07	2.28656E-07	9.48641E-08	2.00977E-07	1.47996E-07	8.23102E-08	1.1595E-07	1.23189E-07
P32787	YJR144W	2.2718E-06	2.11852E-06	2.78315E-06	7.75329E-07	1.71755E-06	1.30166E-06	1.93886E-06	1.81326E-06	2.36335E-06	9.94305E-07	5.46638E-07	1.11144E-06
P11745	YMR235C	7.83009E-07	5.70508E-07	7.96167E-07	8.4791E-07	5.58501E-07	8.58574E-07	6.99082E-07	6.24965E-07	1.02895E-06	6.55842E-07	4.02665E-07	7.09302E-07
P38067	YBR006W	8.50347E-07	7.92972E-07	3.86724E-07	8.80226E-07	1.23032E-06	9.3241E-07	4.10024E-07	5.62084E-07	7.4732E-07	2.77967E-07	2.92454E-07	2.4277E-07
P38061	YBL092W	2.83972E-06	3.54559E-06	4.94802E-06	1.73738E-06	2.59239E-06	3.11377E-06	6.20992E-06	5.80763E-06	3.34147E-06	2.37853E-06	1.75081E-06	4.40817E-06
P32608	YGL252C	3.39487E-07	2.36447E-07	4.41802E-07	3.79962E-07	5.93103E-07	4.76432E-07	8.06995E-08	2.70964E-07	4.7286E-07	4.50666E-07	3.829E-07	3.93599E-07
0	0	9.25567E-06	8.63117E-06	6.29404E-06	4.72324E-06	1.13737E-06	2.61439E-06	6.67324E-06	7.38749E-06	3.321E-06	9.60003E-06	6.3729E-06	1.19841E-05
0	0	7.23171E-06	8.63117E-06	6.29404E-06	3.30452E-06	3.74989E-07	2.61439E-06	6.67324E-06	7.38749E-06	3.321E-06	7.75248E-06	4.75976E-06	8.38441E-06
P38314	YBR214W	5.17766E-07	8.54592E-07	7.25904E-07	5.60682E-07	5.85316E-07	5.67734E-07	6.60733E-07	6.17929E-07	6.80394E-07	5.83761E-08	1.17539E-07	1.54638E-07
P41058	YDL061C	1.09337E-05	1.0196E-05	7.43515E-06	9.56134E-06	4.40618E-06	1.19889E-05	1.05548E-05	1.49546E-05	9.60901E-06	6.40721E-06	9.63528E-06	1.07091E-05
P41057	YLR388W	2.52206E-06	4.5009E-06	1.71505E-06	4.22074E-06	7.59097E-07	5.29235E-06	7.8831E-06	6.10556E-06	2.21649E-06	2.11245E-06	2.22255E-06	5.59589E-06
P33399	YDL051W	1.46662E-06	7.98107E-07	9.97331E-07	2.27003E-06	1.65796E-06	9.38448E-07	1.05742E-06	1.75034E-06	1.28893E-06	5.01534E-07	1.93255E-06	1.32856E-06
