rxns	spontaneous
MAR00399	0
MAR00400	0
MAR00403	0
MAR00404	0
MAR00407	0
MAR00408	0
MAR00411	0
MAR00412	0
MAR00415	0
MAR00416	0
MAR00419	0
MAR00420	0
MAR00423	0
MAR00424	0
MAR00427	0
MAR00428	0
MAR00431	0
MAR00432	0
MAR00435	0
MAR00436	0
MAR00439	0
MAR00440	0
MAR00444	0
MAR00469	0
MAR00470	0
MAR00476	0
MAR00770	0
MAR00782	0
MAR01082	0
MAR01086	0
MAR01898	0
MAR01899	0
MAR01900	0
MAR01901	0
MAR01902	0
MAR01903	0
MAR01904	0
MAR01905	0
MAR01906	0
MAR01907	0
MAR01908	0
MAR01909	0
MAR01910	0
MAR01911	0
MAR01913	0
MAR01914	0
MAR01919	0
MAR02013	0
MAR03858	0
MAR03916	0
MAR03951	0
MAR03959	0
MAR03964	0
MAR04062	0
MAR04063	0
MAR04249	0
MAR04321	0
MAR04432	0
MAR04433	0
MAR04434	0
MAR04435	0
MAR04436	0
MAR04691	0
MAR04721	0
MAR04844	0
MAR04845	0
MAR04847	0
MAR04848	0
MAR04849	0
MAR04858	0
MAR04861	0
MAR04873	0
MAR04875	0
MAR04882	0
MAR04885	0
MAR04896	0
MAR04910	0
MAR04912	0
MAR04919	0
MAR04928	0
MAR04931	0
MAR04932	0
MAR04933	0
MAR04934	0
MAR04935	0
MAR04938	0
MAR04939	0
MAR04946	0
MAR04947	0
MAR04948	0
MAR04949	0
MAR04952	0
MAR04954	0
MAR04956	0
MAR04958	0
MAR04969	0
MAR04973	0
MAR04975	0
MAR04976	0
MAR04980	0
MAR04982	0
MAR04983	0
MAR04985	0
MAR04989	0
MAR04990	0
MAR04992	0
MAR04993	0
MAR04994	0
MAR04995	0
MAR04996	0
MAR04999	0
MAR05000	0
MAR05002	0
MAR05003	0
MAR05005	0
MAR05007	0
MAR05008	0
MAR05009	0
MAR05010	0
MAR05011	0
MAR05013	0
MAR05018	0
MAR05020	0
MAR05021	0
MAR05023	0
MAR05029	0
MAR05032	0
MAR05034	0
MAR05035	0
MAR05037	0
MAR05038	0
MAR05039	0
MAR05040	0
MAR05041	0
MAR05042	0
MAR05068	0
MAR05070	0
MAR05071	0
MAR05073	0
MAR05074	0
MAR05076	0
MAR05077	0
MAR05078	0
MAR05079	0
MAR05080	0
MAR05082	0
MAR05084	0
MAR05085	0
MAR05087	0
MAR05088	0
MAR05089	0
MAR05091	0
MAR05092	0
MAR05094	0
MAR05129	0
MAR05198	0
MAR05200	0
MAR05202	0
MAR05206	0
MAR05213	0
MAR05215	0
MAR05216	0
MAR05219	0
MAR05221	0
MAR05231	0
MAR05232	0
MAR05236	0
MAR05237	0
MAR05240	0
MAR05241	0
MAR05246	0
MAR05295	0
MAR05296	0
MAR05303	0
MAR05305	0
MAR05307	0
MAR05308	0
MAR05310	0
MAR05311	0
MAR05313	0
MAR05314	0
MAR05315	0
MAR05316	0
MAR05317	0
MAR05318	0
MAR05319	0
MAR05320	0
MAR05322	0
MAR05324	0
MAR05326	0
MAR05328	0
MAR05330	0
MAR05332	0
MAR05333	0
MAR05335	0
MAR05413	0
MAR05429	0
MAR05430	0
MAR05432	0
MAR05433	0
MAR05435	0
MAR05436	0
MAR05437	0
MAR05438	0
MAR05439	0
MAR05440	0
MAR05441	0
MAR05442	0
MAR05443	0
MAR05444	0
MAR05445	0
MAR05446	0
MAR05447	0
MAR05448	0
MAR05450	0
MAR05451	0
MAR05454	0
MAR05455	0
MAR05457	0
MAR05458	0
MAR05459	0
MAR05460	0
MAR05461	0
MAR05462	0
MAR05463	0
MAR05464	0
MAR05465	0
MAR05466	0
MAR05467	0
MAR05468	0
MAR05469	0
MAR05470	0
MAR05471	0
MAR05472	0
MAR05473	0
MAR05474	0
MAR05475	0
MAR05476	0
MAR05477	0
MAR05478	0
MAR05479	0
MAR05480	0
MAR05481	0
MAR05482	0
MAR05483	0
MAR05484	0
MAR05485	0
MAR05486	0
MAR05487	0
MAR05488	0
MAR05489	0
MAR05490	0
MAR05491	0
MAR05492	0
MAR05493	0
MAR05494	0
MAR05495	0
MAR05496	0
MAR05497	0
MAR05498	0
MAR05499	0
MAR05500	0
MAR05501	0
MAR05502	0
MAR05503	0
MAR05504	0
MAR05505	0
MAR05506	0
MAR05507	0
MAR05508	0
MAR05509	0
MAR05510	0
MAR05511	0
MAR05512	0
MAR05513	0
MAR05514	0
MAR05515	0
MAR05516	0
MAR05517	0
MAR05518	0
MAR05519	0
MAR05520	0
MAR05521	0
MAR05522	0
MAR05523	0
MAR05524	0
MAR05525	0
MAR05526	0
MAR05527	0
MAR05528	0
MAR05529	0
MAR05530	0
MAR05531	0
MAR05532	0
MAR05533	0
MAR05534	0
MAR05535	0
MAR05536	0
MAR05537	0
MAR05538	0
MAR05539	0
MAR05540	0
MAR05541	0
MAR05542	0
MAR05543	0
MAR05544	0
MAR05545	0
MAR05546	0
MAR05547	0
MAR05548	0
MAR05549	0
MAR05550	0
MAR05551	0
MAR05552	0
MAR05553	0
MAR05554	0
MAR05555	0
MAR05556	0
MAR05557	0
MAR05558	0
MAR05559	0
MAR05560	0
MAR05561	0
MAR05562	0
MAR05563	0
MAR05564	0
MAR05565	0
MAR05566	0
MAR05567	0
MAR05568	0
MAR05569	0
MAR05570	0
MAR05571	0
MAR05572	0
MAR05573	0
MAR05574	0
MAR05575	0
MAR05576	0
MAR05577	0
MAR05578	0
MAR05579	0
MAR05580	0
MAR05581	0
MAR05582	0
MAR05583	0
MAR05584	0
MAR05585	0
MAR05586	0
MAR05587	0
MAR05588	0
MAR05589	0
MAR05590	0
MAR05591	0
MAR05592	0
MAR05593	0
MAR05594	0
MAR05595	0
MAR05596	0
MAR05597	0
MAR05598	0
MAR05599	0
MAR05600	0
MAR05601	0
MAR05602	0
MAR05603	0
MAR05604	0
MAR05605	0
MAR05606	0
MAR05607	0
MAR05608	0
MAR05609	0
MAR05610	0
MAR05611	0
MAR05612	0
MAR05613	0
MAR05614	0
MAR05615	0
MAR05616	0
MAR05617	0
MAR05618	0
MAR05619	0
MAR05620	0
MAR05621	0
MAR05622	0
MAR05623	0
MAR05624	0
MAR05625	0
MAR05626	0
MAR05627	0
MAR05628	0
MAR05629	0
MAR05630	0
MAR05631	0
MAR05632	0
MAR05633	0
MAR05634	0
MAR05635	0
MAR05636	0
MAR05637	0
MAR05638	0
MAR05639	0
MAR05640	0
MAR05641	0
MAR05642	0
MAR05643	0
MAR05644	0
MAR05645	0
MAR05646	0
MAR05647	0
MAR05648	0
MAR05649	0
MAR05650	0
MAR05651	0
MAR05652	0
MAR05653	0
MAR05654	0
MAR05655	0
MAR05656	0
MAR05657	0
MAR05658	0
MAR05659	0
MAR05660	0
MAR05661	0
MAR05662	0
MAR05663	0
MAR05664	0
MAR05665	0
MAR05666	0
MAR05667	0
MAR05668	0
MAR05669	0
MAR05670	0
MAR05671	0
MAR05672	0
MAR05673	0
MAR05674	0
MAR05675	0
MAR05676	0
MAR05677	0
MAR05678	0
MAR05679	0
MAR05680	0
MAR05681	0
MAR05682	0
MAR05683	0
MAR05684	0
MAR05685	0
MAR05686	0
MAR05687	0
MAR05688	0
MAR05689	0
MAR05690	0
MAR05691	0
MAR05692	0
MAR05693	0
MAR05694	0
MAR05695	0
MAR05696	0
MAR05697	0
MAR05698	0
MAR05699	0
MAR05700	0
MAR05701	0
MAR05702	0
MAR05703	0
MAR05704	0
MAR05705	0
MAR05706	0
MAR05707	0
MAR05708	0
MAR05709	0
MAR05710	0
MAR05711	0
MAR05712	0
MAR05713	0
MAR05714	0
MAR05715	0
MAR05716	0
MAR05717	0
MAR05718	0
MAR05719	0
MAR05720	0
MAR05721	0
MAR05722	0
MAR05723	0
MAR05724	0
MAR05725	0
MAR05726	0
MAR05727	0
MAR05728	0
MAR05729	0
MAR05730	0
MAR05731	0
MAR05732	0
MAR05733	0
MAR05734	0
MAR05735	0
MAR05736	0
MAR05737	0
MAR05738	0
MAR05739	0
MAR05740	0
MAR05741	0
MAR05742	0
MAR05743	0
MAR05744	0
MAR05745	0
MAR05746	0
MAR05747	0
MAR05748	0
MAR05749	0
MAR05750	0
MAR05751	0
MAR05752	0
MAR05753	0
MAR05754	0
MAR05755	0
MAR05756	0
MAR05757	0
MAR05758	0
MAR05759	0
MAR05760	0
MAR05761	0
MAR05762	0
MAR05763	0
MAR05764	0
MAR05765	0
MAR05766	0
MAR05767	0
MAR05768	0
MAR05769	0
MAR05770	0
MAR05771	0
MAR05772	0
MAR05773	0
MAR05774	0
MAR05775	0
MAR05776	0
MAR05777	0
MAR05778	0
MAR05779	0
MAR05780	0
MAR05781	0
MAR05782	0
MAR05783	0
MAR05784	0
MAR05785	0
MAR05786	0
MAR05787	0
MAR05788	0
MAR05789	0
MAR05790	0
MAR05791	0
MAR05792	0
MAR05793	0
MAR05794	0
MAR05795	0
MAR05796	0
MAR05797	0
MAR05798	0
MAR05799	0
MAR05800	0
MAR05801	0
MAR05802	0
MAR05803	0
MAR05804	0
MAR05805	0
MAR05806	0
MAR05807	0
MAR05808	0
MAR05809	0
MAR05810	0
MAR05811	0
MAR05812	0
MAR05813	0
MAR05814	0
MAR05815	0
MAR05816	0
MAR05817	0
MAR05818	0
MAR05819	0
MAR05820	0
MAR05821	0
MAR05822	0
MAR05823	0
MAR05824	0
MAR05825	0
MAR05826	0
MAR05827	0
MAR05828	0
MAR05829	0
MAR05830	0
MAR05831	0
MAR05832	0
MAR05833	0
MAR05834	0
MAR05835	0
MAR05836	0
MAR05837	0
MAR05838	0
MAR05839	0
MAR05840	0
MAR05841	0
MAR05842	0
MAR05843	0
MAR05844	0
MAR05845	0
MAR05846	0
MAR05847	0
MAR05848	0
MAR05849	0
MAR05850	0
MAR05851	0
MAR05852	0
MAR05853	0
MAR05854	0
MAR05855	0
MAR05856	0
MAR05857	0
MAR05858	0
MAR05859	0
MAR05860	0
MAR05861	0
MAR05862	0
MAR05863	0
MAR05864	0
MAR05865	0
MAR05866	0
MAR05867	0
MAR05868	0
MAR05869	0
MAR05870	0
MAR05871	0
MAR05872	0
MAR05873	0
MAR05874	0
MAR05875	0
MAR05876	0
MAR05877	0
MAR05878	0
MAR05879	0
MAR05880	0
MAR05881	0
MAR05882	0
MAR05883	0
MAR05884	0
MAR05885	0
MAR05886	0
MAR05887	0
MAR05888	0
MAR05889	0
MAR05890	0
MAR05891	0
MAR05892	0
MAR05893	0
MAR05894	0
MAR05895	0
MAR05896	0
MAR05897	0
MAR05898	0
MAR05899	0
MAR05900	0
MAR05901	0
MAR05902	0
MAR05903	0
MAR05904	0
MAR05905	0
MAR05906	0
MAR05907	0
MAR05908	0
MAR05909	0
MAR05910	0
MAR05911	0
MAR05912	0
MAR05913	0
MAR05914	0
MAR05915	0
MAR05916	0
MAR05917	0
MAR05918	0
MAR05919	0
MAR05920	0
MAR05921	0
MAR05922	0
MAR05923	0
MAR05924	0
MAR05925	0
MAR05926	0
MAR05927	0
MAR05928	0
MAR05929	0
MAR05930	0
MAR05931	0
MAR05932	0
MAR05933	0
MAR05934	0
MAR05935	0
MAR05936	0
MAR05937	0
MAR05938	0
MAR05939	0
MAR05940	0
MAR05941	0
MAR05942	0
MAR05943	0
MAR05944	0
MAR05945	0
MAR05946	0
MAR05947	0
MAR05948	0
MAR05949	0
MAR05950	0
MAR05951	0
MAR05952	0
MAR05953	0
MAR05954	0
MAR05955	0
MAR05956	0
MAR05957	0
MAR05958	0
MAR05959	0
MAR05960	0
MAR05961	0
MAR05962	0
MAR05963	0
MAR05964	0
MAR05965	0
MAR05966	0
MAR05967	0
MAR05968	0
MAR05969	0
MAR05970	0
MAR05971	0
MAR05972	0
MAR05973	0
MAR05974	0
MAR05975	0
MAR05976	0
MAR05977	0
MAR05978	0
MAR05979	0
MAR05980	0
MAR05981	0
MAR05982	0
MAR05983	0
MAR05984	0
MAR05985	0
MAR05986	0
MAR05987	0
MAR05989	0
MAR05990	0
MAR05992	0
MAR05993	0
MAR05994	0
MAR05995	0
MAR05996	0
MAR05997	0
MAR05998	0
MAR06000	0
MAR06001	0
MAR06002	0
MAR06003	0
MAR06004	0
MAR06005	0
MAR06006	0
MAR06007	0
MAR06008	0
MAR06009	0
MAR06010	0
MAR06011	0
MAR06012	0
MAR06013	0
MAR06014	0
MAR06015	0
MAR06016	0
MAR06017	0
MAR06018	0
MAR06019	0
MAR06020	0
MAR06021	0
MAR06022	0
MAR06023	0
MAR06024	0
MAR06025	0
MAR06026	0
MAR06027	0
MAR06028	0
MAR06029	0
MAR06030	0
MAR06031	0
MAR06032	0
MAR06033	0
MAR06034	0
MAR06035	0
MAR06036	0
MAR06037	0
MAR06038	0
MAR06039	0
MAR06040	0
MAR06041	0
MAR06042	0
MAR06043	0
MAR06044	0
MAR06045	0
MAR06046	0
MAR06047	0
MAR06048	0
MAR06049	0
MAR06050	0
MAR06051	0
MAR06052	0
MAR06053	0
MAR06054	0
MAR06055	0
MAR06056	0
MAR06057	0
MAR06058	0
MAR06059	0
MAR06060	0
MAR06061	0
MAR06062	0
MAR06063	0
MAR06064	0
MAR06065	0
MAR06066	0
MAR06067	0
MAR06068	0
MAR06069	0
MAR06070	0
MAR06071	0
MAR06072	0
MAR06073	0
MAR06074	0
MAR06075	0
MAR06076	0
MAR06077	0
MAR06078	0
MAR06079	0
MAR06080	0
MAR06081	0
MAR06082	0
MAR06083	0
MAR06084	0
MAR06085	0
MAR06086	0
MAR06087	0
MAR06088	0
MAR06089	0
MAR06090	0
MAR06091	0
MAR06092	0
MAR06093	0
MAR06094	0
MAR06095	0
MAR06096	0
MAR06097	0
MAR06098	0
MAR06099	0
MAR06100	0
MAR06101	0
MAR06102	0
MAR06103	0
MAR06104	0
MAR06105	0
MAR06106	0
MAR06107	0
MAR06108	0
MAR06109	0
MAR06110	0
MAR06111	0
MAR06112	0
MAR06113	0
MAR06114	0
MAR06115	0
MAR06116	0
MAR06117	0
MAR06118	0
MAR06119	0
MAR06120	0
MAR06121	0
MAR06122	0
MAR06123	0
MAR06124	0
MAR06125	0
MAR06126	0
MAR06127	0
MAR06128	0
MAR06129	0
MAR06130	0
MAR06131	0
MAR06132	0
MAR06133	0
MAR06134	0
MAR06135	0
MAR06136	0
MAR06137	0
MAR06138	0
MAR06139	0
MAR06140	0
MAR06141	0
MAR06142	0
MAR06143	0
MAR06144	0
MAR06145	0
MAR06146	0
MAR06147	0
MAR06148	0
MAR06149	0
MAR06150	0
MAR06151	0
MAR06152	0
MAR06153	0
MAR06154	0
MAR06155	0
MAR06156	0
MAR06157	0
MAR06158	0
MAR06159	0
MAR06160	0
MAR06161	0
MAR06162	0
MAR06163	0
MAR06164	0
MAR06165	0
MAR06166	0
MAR06167	0
MAR06168	0
MAR06169	0
MAR06170	0
MAR06171	0
MAR06172	0
MAR06173	0
MAR06174	0
MAR06175	0
MAR06176	0
MAR06177	0
MAR06178	0
MAR06179	0
MAR06180	0
MAR06181	0
MAR06182	0
MAR06183	0
MAR06184	0
MAR06185	0
MAR06186	0
MAR06187	0
MAR06188	0
MAR06189	0
MAR06190	0
MAR06191	0
MAR06192	0
MAR06193	0
MAR06194	0
MAR06195	0
MAR06196	0
MAR06197	0
MAR06198	0
MAR06199	0
MAR06200	0
MAR06201	0
MAR06202	0
MAR06203	0
MAR06204	0
MAR06205	0
MAR06206	0
MAR06207	0
MAR06208	0
MAR06209	0
MAR06210	0
MAR06211	0
MAR06212	0
MAR06213	0
MAR06214	0
MAR06215	0
MAR06216	0
MAR06217	0
MAR06218	0
MAR06219	0
MAR06220	0
MAR06221	0
MAR06222	0
MAR06223	0
MAR06224	0
MAR06225	0
MAR06226	0
MAR06227	0
MAR06228	0
MAR06229	0
MAR06230	0
MAR06231	0
MAR06232	0
MAR06233	0
MAR06234	0
MAR06235	0
MAR06236	0
MAR06237	0
MAR06238	0
MAR06239	0
MAR06240	0
MAR06241	0
MAR06242	0
MAR06243	0
MAR06244	0
MAR06245	0
MAR06246	0
MAR06247	0
MAR06248	0
MAR06249	0
MAR06250	0
MAR06251	0
MAR06252	0
MAR06253	0
MAR06254	0
MAR06255	0
MAR06256	0
MAR06257	0
MAR06258	0
MAR06259	0
MAR06260	0
MAR06261	0
MAR06262	0
MAR06263	0
MAR06264	0
MAR06265	0
MAR06266	0
MAR06267	0
MAR06268	0
MAR06269	0
MAR06270	0
MAR06271	0
MAR06272	0
MAR06273	0
MAR06274	0
MAR06275	0
MAR06351	0
MAR06352	0
MAR06353	0
MAR06354	0
MAR06355	0
MAR06356	0
MAR06357	0
MAR06358	0
MAR06359	0
MAR06360	0
MAR06361	0
MAR06362	0
MAR06363	0
MAR06364	0
MAR06365	0
MAR06366	0
MAR06367	0
MAR06368	0
MAR06369	0
MAR06370	0
MAR06371	0
MAR06372	0
MAR06373	0
MAR06374	0
MAR06375	0
MAR06377	0
MAR06379	0
MAR06380	0
MAR06381	0
MAR06382	0
MAR06383	0
MAR06384	0
MAR06392	0
MAR06406	0
MAR06424	0
MAR06439	0
MAR06462	0
MAR06474	0
MAR06505	0
MAR06512	0
MAR06514	0
MAR06516	0
MAR06524	0
MAR06525	0
MAR06526	0
MAR06527	0
MAR06529	0
MAR06530	0
MAR06531	0
MAR06532	0
MAR06533	0
MAR06534	0
MAR06628	0
MAR06732	0
MAR06733	0
MAR06989	0
MAR06991	0
MAR07109	0
MAR07111	0
MAR07113	0
MAR07115	0
MAR07117	0
MAR07119	0
MAR07121	0
MAR07123	0
MAR07125	0
MAR07127	0
MAR07173	0
MAR07184	0
MAR07223	0
MAR07253	0
MAR07372	0
MAR07453	0
MAR07482	0
MAR07499	0
MAR07511	0
MAR07523	0
MAR07539	0
MAR07555	0
MAR07568	0
MAR07569	0
MAR07579	0
MAR07583	0
MAR07608	0
MAR07609	0
MAR07629	0
MAR07630	0
MAR07631	0
MAR07632	0
MAR07633	0
MAR07634	0
MAR07635	0
MAR07636	0
MAR07637	0
MAR07639	0
MAR07643	0
MAR07644	0
MAR07645	0
MAR07650	0
MAR07651	0
MAR07660	0
MAR07666	0
MAR07667	0
MAR07679	0
MAR07680	0
MAR07681	0
MAR07682	0
MAR07683	0
MAR07684	0
MAR07685	0
MAR07686	0
MAR07687	0
MAR07690	0
MAR07691	0
MAR07692	0
MAR07699	0
MAR07700	0
MAR07734	0
MAR07735	0
MAR07736	0
MAR07737	0
MAR07738	0
MAR07739	0
MAR07774	0
MAR07781	0
MAR07787	0
MAR07798	0
MAR07896	0
MAR07898	0
MAR07900	0
MAR07901	0
MAR07902	0
MAR07903	0
MAR07904	0
MAR07905	0
MAR07906	0
MAR07946	0
MAR07951	0
MAR07961	0
MAR07964	0
MAR07967	0
MAR07975	0
MAR07977	0
MAR07979	0
MAR07982	0
MAR07986	0
MAR07990	0
MAR07994	0
MAR07997	0
MAR08002	0
MAR08007	0
MAR08010	0
MAR08015	0
MAR08023	0
MAR08031	0
MAR08033	0
MAR08035	0
MAR08039	0
MAR08041	0
MAR08042	0
MAR08044	0
MAR08045	0
MAR08047	0
MAR08048	0
MAR08050	0
MAR08051	0
MAR08053	0
MAR08054	0
MAR08056	0
MAR08057	0
MAR08061	0
MAR08073	0
MAR08075	0
MAR08076	0
MAR08077	0
MAR08079	0
MAR08080	0
MAR08081	0
MAR08090	0
MAR08095	0
MAR08100	0
MAR08101	0
MAR08103	0
MAR08104	0
MAR08154	0
MAR08158	0
MAR08161	0
MAR08164	0
MAR08214	0
MAR08223	0
MAR08225	0
MAR08229	0
MAR08231	0
MAR08240	0
MAR08247	0
MAR08253	0
MAR08266	0
MAR08270	0
MAR08273	0
MAR08283	0
MAR08290	0
MAR08297	0
MAR08300	0
MAR08304	0
MAR08311	0
MAR08313	0
MAR08315	0
MAR08321	0
MAR08324	0
MAR08329	0
MAR08336	0
MAR08339	0
MAR08340	0
MAR08343	0
MAR08354	0
MAR08364	0
MAR08374	0
MAR08408	0
MAR08420	0
MAR08429	0
MAR08515	0
MAR08520	0
MAR08536	0
MAR08551	0
MAR08567	0
MAR08586	0
MAR08593	0
MAR08595	0
MAR08597	0
MAR08599	0
MAR08600	0
MAR08602	0
MAR08612	0
MAR08618	0
MAR08629	0
MAR08631	0
MAR08632	0
MAR08633	0
MAR08635	0
MAR08636	0
MAR08656	0
MAR08658	0
MAR08659	0
MAR08660	0
MAR08670	0
MAR08671	0
MAR08676	0
MAR08677	0
MAR08678	0
MAR08679	0
MAR08686	0
MAR08687	0
MAR08696	0
MAR08714	0
MAR08718	0
MAR08720	0
MAR08721	0
MAR08723	0
MAR08730	0
MAR08732	0
MAR08733	0
MAR08734	0
MAR08735	0
MAR08736	0
MAR08760	0
MAR08797	0
MAR08798	0
MAR08846	0
MAR08847	0
MAR08849	0
MAR08850	0
MAR08852	0
MAR08853	0
MAR08854	0
MAR08861	0
MAR08863	0
MAR08864	0
MAR08865	0
MAR08866	0
MAR08867	0
MAR08869	0
MAR08870	0
MAR08872	0
MAR08873	0
MAR08876	0
MAR08877	0
MAR08878	0
MAR08879	0
MAR08881	0
MAR08883	0
MAR08884	0
MAR08889	0
MAR08892	0
MAR08893	0
MAR08896	0
MAR08898	0
MAR08899	0
MAR08901	0
MAR08903	0
MAR08905	0
MAR08907	0
MAR08911	0
MAR08912	0
MAR08913	0
MAR08917	0
MAR08922	0
MAR08923	0
MAR08924	0
MAR08925	0
MAR08927	0
MAR08929	0
MAR08930	0
MAR08931	0
MAR08932	0
MAR08933	0
MAR08934	0
MAR08935	0
MAR08936	0
MAR08937	0
MAR08938	0
MAR08939	0
MAR08940	0
MAR08941	0
MAR08942	0
MAR08943	0
MAR08944	0
MAR08945	0
MAR08946	0
MAR08947	0
MAR09173	0
MAR09175	0
MAR09176	0
MAR09178	0
MAR09180	0
MAR09182	0
MAR09183	0
MAR09184	0
MAR09185	0
MAR09187	0
MAR09188	0
MAR09189	0
MAR09190	0
MAR09191	0
MAR09192	0
MAR09193	0
MAR09195	0
MAR09196	0
MAR09197	0
MAR09198	0
MAR09590	0
MAR09591	0
MAR09592	0
MAR09593	0
MAR09594	0
MAR09595	0
MAR09596	0
MAR09597	0
MAR09598	0
MAR09599	0
MAR09600	0
MAR09601	0
MAR09602	0
MAR09603	0
MAR09604	0
MAR09605	0
MAR09606	0
MAR09607	0
MAR09608	0
MAR09609	0
MAR09610	0
MAR09611	0
MAR09612	0
MAR09613	0
MAR09614	0
MAR09615	0
MAR09616	0
MAR09617	0
MAR09618	0
MAR09619	0
MAR09620	0
MAR09621	0
MAR09622	0
MAR09623	0
MAR09624	0
MAR09635	0
MAR09636	0
MAR09637	0
MAR09638	0
MAR09639	0
MAR09640	0
MAR09641	0
MAR09642	0
MAR09643	0
MAR09644	0
MAR09645	0
MAR09646	0
MAR09647	0
MAR09648	0
MAR09649	0
MAR09650	0
MAR09651	0
MAR09652	0
MAR09653	0
MAR09654	0
MAR09655	0
MAR09656	0
MAR09657	0
MAR09658	0
MAR09659	0
MAR09660	0
MAR09661	0
MAR09662	0
MAR09663	0
MAR09720	0
MAR09728	0
MAR09731	0
MAR09737	0
MAR08071	0
MAR04312	0
MAR08428	0
MAR08430	0
MAR08022	0
MAR08070	0
MAR09015	0
MAR09019	0
MAR09020	0
MAR00157	0
MAR00158	0
MAR00166	0
MAR00169	0
MAR00172	0
MAR00175	0
MAR00178	0
MAR00182	0
MAR00185	0
MAR00446	0
MAR00578	0
MAR00587	0
MAR00962	0
MAR01145	0
MAR01173	0
MAR01187	0
MAR01215	0
MAR01243	0
MAR01267	0
MAR01284	0
MAR01572	0
MAR01602	0
MAR01915	0
MAR01925	0
MAR01930	0
MAR01936	0
MAR01994	0
MAR01997	0
MAR02008	0
MAR02012	0
MAR02065	0
MAR02080	0
MAR02094	0
MAR02105	0
MAR02116	0
MAR02127	0
MAR02141	0
MAR02590	0
MAR03746	0
MAR03762	0
MAR03789	0
MAR03818	0
MAR03825	0
MAR03863	0
MAR03864	0
MAR03921	0
MAR03946	0
MAR03949	0
MAR03950	0
MAR03952	0
MAR03954	0
MAR03971	0
MAR04184	0
MAR04205	0
MAR04237	0
MAR04266	0
MAR04367	0
MAR04684	0
MAR04692	0
MAR04720	0
MAR04729	0
MAR04738	0
MAR04743	0
MAR04754	0
MAR04756	0
MAR04760	0
MAR04843	0
MAR04850	0
MAR04851	0
MAR04852	0
MAR04854	0
MAR04855	0
MAR04862	0
MAR04863	0
MAR04864	0
MAR04865	0
MAR04867	0
MAR04868	0
MAR04870	0
MAR04871	0
MAR04872	0
MAR04874	0
MAR04888	0
MAR04898	0
MAR04905	0
MAR04914	0
MAR04922	0
MAR04926	0
MAR04940	0
MAR04944	0
MAR04951	0
MAR04953	0
MAR04959	0
MAR04963	0
MAR04964	0
MAR04971	0
MAR04972	0
MAR04957	0
MAR04977	0
MAR04979	0
MAR04997	0
MAR04998	0
MAR05006	0
MAR05014	0
MAR05015	0
MAR05016	0
MAR05022	0
MAR05031	0
MAR05033	0
MAR05036	0
MAR05043	0
MAR05046	0
MAR05096	0
MAR05099	0
MAR05101	0
MAR05102	0
MAR05105	0
MAR05107	0
MAR05109	0
MAR05112	0
MAR05113	0
MAR05114	0
MAR05115	0
MAR05116	0
MAR05117	0
MAR05118	0
MAR05121	0
MAR05122	0
MAR05124	0
MAR05125	0
MAR05126	0
MAR05222	0
MAR05223	0
MAR05225	0
MAR05227	0
MAR05292	0
MAR05304	0
MAR05348	0
MAR05349	0
MAR05361	0
MAR05411	0
MAR05420	0
MAR05426	0
MAR06276	0
MAR06277	0
MAR06286	0
MAR06287	0
MAR06288	0
MAR06289	0
MAR06290	0
MAR06291	0
MAR06292	0
MAR06293	0
MAR06294	0
MAR06295	0
MAR06296	0
MAR06297	0
MAR06298	0
MAR06299	0
MAR06300	0
MAR06301	0
MAR06302	0
MAR06303	0
MAR06304	0
MAR06305	0
MAR06306	0
MAR06307	0
MAR06308	0
MAR06309	0
MAR06310	0
MAR06311	0
MAR06312	0
MAR06313	0
MAR06314	0
MAR06315	0
MAR06316	0
MAR06317	0
MAR06318	0
MAR06321	0
MAR06323	0
MAR06325	0
MAR06326	0
MAR06327	0
MAR06328	0
MAR06330	0
MAR06331	0
MAR06332	0
MAR06333	0
MAR06334	0
MAR06335	0
MAR06336	0
MAR06337	0
MAR06338	0
MAR06339	0
MAR06340	0
MAR06341	0
MAR06342	0
MAR06343	0
MAR06389	0
MAR06391	0
MAR06408	0
MAR06431	0
MAR06438	0
MAR06446	0
MAR06454	0
MAR06455	0
MAR06469	0
MAR06481	0
MAR06513	0
MAR06517	0
MAR06521	0
MAR06522	0
MAR06618	0
MAR06620	0
MAR06781	0
MAR06890	0
MAR06902	0
MAR07638	0
MAR07708	0
MAR07719	0
MAR07723	0
MAR07757	0
MAR07758	0
MAR07760	0
MAR07769	0
MAR07804	0
MAR07806	0
MAR07808	0
MAR07810	0
MAR07812	0
MAR07814	0
MAR07815	0
MAR07816	0
MAR07818	0
MAR07820	0
MAR07822	0
MAR07824	0
MAR07825	0
MAR07826	0
MAR07827	0
MAR07828	0
MAR07829	0
MAR07830	0
MAR07831	0
MAR07832	0
MAR07833	0
MAR07834	0
MAR07835	0
MAR07836	0
MAR07837	0
MAR07838	0
MAR07839	0
MAR07840	0
MAR07841	0
MAR07842	0
MAR07843	0
MAR07844	0
MAR07845	0
MAR07846	0
MAR07847	0
MAR07848	0
MAR07849	0
MAR07850	0
MAR07851	0
MAR07852	0
MAR07853	0
MAR07854	0
MAR07897	0
MAR07899	0
MAR07914	0
MAR07917	0
MAR07923	0
MAR07995	0
MAR07998	0
MAR08000	0
MAR08001	0
MAR08009	0
MAR08089	0
MAR08093	0
MAR08099	0
MAR08120	0
MAR08122	0
MAR08124	0
MAR08126	0
MAR08128	0
MAR08356	0
MAR08365	0
MAR08411	0
